Abundance Ratio: (129) / (126),Abundance Ratio: (130) / (127),Abundance Ratio: (131) / (128),Abundances (Grouped): 126,Abundances (Grouped): 127,Abundances (Grouped): 128,Abundances (Grouped): 129,Abundances (Grouped): 130,Abundances (Grouped): 131
1.384,1.369,1.328,1498000,1457000,1552000,2073000,1993000,2061000
0.943,0.933,1.015,3156000,3227000,3019000,2975000,3012000,3065000
1.216,1.221,1.207,252600,271800,276100,307100,331800,333300
0.993,1.04,0.975,1217000,1225000,1286000,1209000,1275000,1254000
0.975,0.995,0.975,5274000,5053000,5367000,5142000,5030000,5233000
0.967,0.994,1.086,160800,158200,152200,155400,157300,165400
0.979,0.927,1.014,1537000,1581000,1475000,1506000,1465000,1495000
1.379,1.474,1.397,559900,540500,596000,771900,796800,832600
0.948,1.07,0.991,226900,222000,238100,215000,237400,236000
0.992,0.988,0.985,1297000,1321000,1285000,1287000,1305000,1266000
0.943,0.984,0.962,3643000,3463000,3706000,3435000,3409000,3565000
1.042,1.081,1.05,1204000,1223000,1301000,1254000,1323000,1366000
0.994,1.053,1,948000,931100,955000,942600,980100,954800
1.041,1.036,1.073,595900,617400,616000,620100,639900,660900
0.996,1.035,1.059,448500,454200,435600,446700,469900,461100
1.033,1.043,1.021,856000,838800,874400,884500,875200,892900
0.946,1.024,1.023,1236000,1272000,1231000,1169000,1303000,1259000
0.995,1.026,1.016,7823000,7587000,7574000,7786000,7786000,7695000
0.965,0.971,1.042,372900,383500,360100,360000,372300,375200
1.058,1.034,1.07,423500,458000,428900,448100,473400,459000
0.941,0.969,0.978,1253000,1318000,1242000,1179000,1277000,1214000
0.951,0.986,1.009,290500,290000,296800,276200,285800,299600
1.236,1.223,1.37,5191000,5099000,4714000,6414000,6239000,6457000
1.023,0.993,0.959,419200,426100,429700,428700,423200,412200
0.964,1,0.982,715700,691200,720100,689900,691200,706900
1.343,1.41,1.394,702300,688800,700200,942800,970900,976000
1.011,1.067,1.03,323000,309100,326100,326400,329900,335800
1.014,0.956,0.999,958300,980400,973800,971500,937400,973100
1.018,0.993,0.959,2071000,2122000,2173000,2107000,2106000,2085000
1.114,1.132,0.945,450000,456800,463500,501400,517200,438200
0.978,0.949,1.013,1234000,1233000,1183000,1206000,1171000,1199000
1.021,0.97,0.985,1395000,1462000,1417000,1424000,1419000,1396000
1.085,1.304,1.249,340600,347700,352300,369500,453500,439900
0.888,1.014,1.108,491600,451600,437000,436500,458000,484200
0.949,1,1.013,547700,505100,534500,519800,505000,541400
0.991,1.03,0.995,1293000,1295000,1343000,1281000,1334000,1337000
0.991,0.952,0.99,805600,822600,832600,798100,783200,823900
1.285,1.365,1.342,623300,621300,630000,801200,848200,845600
1.001,1.016,1.111,692300,702400,682700,693200,713900,758200
1.001,1.065,1.019,1988000,2056000,2206000,1990000,2190000,2247000
1.035,0.953,0.966,1048000,1116000,1118000,1084000,1063000,1079000
1.275,1.266,1.143,759200,776300,814600,968300,982900,930900
0.972,0.965,0.961,484300,493200,481900,470700,475900,463300
1.053,0.981,1.026,212200,232100,230600,223500,227600,236600
0.948,0.958,0.972,1831000,1817000,1800000,1736000,1741000,1750000
0.954,1.041,1.017,275900,262300,273500,263300,273200,278100
0.974,1.072,0.99,2335000,2162000,2343000,2275000,2317000,2319000
0.972,1.06,0.95,1872000,1833000,1950000,1820000,1942000,1852000
0.969,0.991,1.075,814400,832500,788700,789100,825300,848300
1.343,1.404,1.378,533600,552100,581500,716900,775000,801000
1.075,1.038,1.06,2311000,2459000,2338000,2483000,2552000,2479000
1.026,1.127,1.038,743300,685300,736600,762400,772100,764800
0.991,1.034,1.064,1292000,1310000,1288000,1280000,1354000,1371000
0.971,0.782,1.079,850200,1088000,873200,825900,850300,942400
1.031,0.989,0.975,303200,309100,313000,312700,305700,305100
1.027,0.993,1,1031000,1073000,1088000,1058000,1065000,1088000
0.962,0.992,1.011,374500,379200,379600,360300,376300,383800
0.967,0.83,1.147,1185000,1464000,1110000,1146000,1215000,1274000
0.963,0.981,1.054,2714000,2686000,2549000,2614000,2633000,2687000
1.497,1.337,1.392,1180000,1302000,1308000,1766000,1740000,1821000
0.953,1.043,0.977,2165000,2089000,2120000,2063000,2178000,2072000
0.953,1.103,0.909,222400,212400,245800,211900,234300,223500
0.959,0.987,0.987,757300,770700,743900,726300,760400,734400
1.02,1.023,0.933,507200,493600,528000,517500,504800,492400
0.954,1.039,1.023,1291000,1237000,1291000,1231000,1285000,1321000
0.972,1.01,0.963,1050000,1032000,1090000,1021000,1043000,1049000
0.972,1.052,1.105,593500,587900,612600,576900,618300,677000
0.958,0.982,0.973,562900,554300,542600,539000,544100,527900
1.057,1.056,1.044,3075000,3042000,3063000,3251000,3212000,3199000
0.964,0.992,0.978,879500,867200,848500,848100,860500,829500
1.16,1.165,1.257,344100,344200,336600,399200,401100,423300
1.049,1.005,1.041,465100,474000,462400,487900,476500,481400
1.025,0.994,1.044,820400,877000,874500,840700,872000,912800
0.906,0.894,0.996,2138000,2253000,1958000,1937000,2014000,1950000
1.009,0.972,1.041,1840000,1870000,1876000,1856000,1817000,1953000
1.057,0.98,1.054,2271000,2481000,2270000,2400000,2432000,2392000
0.964,1.052,1.05,713300,691900,705700,687600,727700,740800
1.022,1.074,1.083,383400,386200,397800,392000,414800,430800
1.429,1.46,1.516,3001000,2920000,2860000,4287000,4263000,4337000
0.998,0.976,0.997,368100,379300,371800,367500,370200,370600
1.046,1.117,1.124,489100,506600,537800,511800,565800,604700
0.962,0.965,0.96,1397000,1333000,1388000,1345000,1287000,1332000
1.338,1.436,1.362,1303000,1253000,1306000,1744000,1799000,1779000
1.022,1.061,0.983,943600,913500,944100,964500,969400,928200
0.997,1.004,1.007,9628000,9493000,9613000,9600000,9534000,9676000
1,1.057,1.028,527500,544100,549700,527400,575200,564900
0.999,1.073,1.03,750000,703000,753700,748900,754400,776100
1.043,0.993,1.057,449800,465700,441500,468900,462500,466700
0.981,0.935,0.968,3628000,3793000,3628000,3561000,3547000,3511000
0.963,1.011,0.996,1817000,1795000,1816000,1750000,1815000,1809000
0.969,1.009,0.995,1227000,1230000,1214000,1188000,1241000,1208000
0.958,0.963,0.966,620600,626000,626200,594800,602700,605100
1.001,1.003,1.02,1823000,1820000,1841000,1825000,1826000,1877000
0.949,1.005,0.964,951300,895900,926000,903000,900500,892300
0.95,0.931,0.993,1241000,1233000,1249000,1179000,1147000,1240000
1.027,0.924,1.074,3561000,3996000,3450000,3656000,3691000,3706000
1.535,1.528,1.559,351100,347500,366600,539100,531100,571400
0.981,0.982,0.993,901200,944700,928600,884200,927500,921700
1.013,1.018,1.041,687700,681200,671100,696500,693800,698900
1.053,1.031,1.008,3475000,3611000,3543000,3660000,3723000,3572000
1.463,1.428,1.451,978500,971600,985900,1431000,1388000,1430000
0.993,1.035,1.068,341500,346300,348400,339000,358500,372200
1.664,1.677,1.695,4680000,4719000,4793000,7787000,7914000,8125000
1.05,0.983,1.018,561400,572600,563200,589500,563000,573200
1.031,1.032,1.021,458500,474700,480200,472700,490000,490100
1.012,0.994,1.002,1300000,1337000,1322000,1315000,1328000,1324000
1.018,1.058,1.1,743200,754500,739500,756200,797900,813700
0.99,1.06,1.003,848100,826600,872400,839300,875900,875400
1.019,1.001,1.005,730400,749100,745400,744300,750000,749400
1.108,1.095,1.147,725300,766400,819100,803700,839400,939600
1.01,0.965,0.994,1016000,1070000,1022000,1026000,1032000,1015000
0.987,1.009,1.032,927300,940300,927300,915000,948800,957500
1.416,1.368,1.183,2086000,2142000,2456000,2953000,2931000,2905000
0.92,0.963,0.983,1032000,998900,958900,948600,962300,942600
1.04,0.935,1.105,259600,305000,272200,269900,285200,300800
0.93,0.913,0.981,3952000,4004000,3828000,3674000,3654000,3754000
1.01,1.053,1.076,337000,334100,330600,340200,351800,355900
0.996,1.058,1.025,642900,618400,636000,640400,654100,652000
0.977,1.071,0.957,529400,505800,533100,517100,541800,510200
0.912,1.101,0.988,285100,260900,279200,259900,287200,275800
1.028,0.974,0.998,535500,551800,550600,550800,537700,549300
0.981,1.024,1.008,886600,863600,902900,869900,884400,910100
0.987,1.067,1.027,302300,304400,306800,298500,324900,315200
1.302,1.334,1.401,470000,469200,452400,611800,625800,633700
1.022,1.096,1.17,397500,412900,460100,406100,452700,538300
0.882,0.933,0.989,757800,765500,725500,668700,714500,717200
0.978,1.025,1.059,651900,656000,649400,637300,672600,687700
1,1.049,1.033,350700,356100,365800,350800,373700,378000
1.22,1.306,1.223,1712000,1602000,1739000,2089000,2092000,2126000
1.024,1.016,1.013,4864000,4733000,4880000,4982000,4807000,4945000
0.975,1.038,1.016,599200,590900,605700,584300,613300,615700
1.087,0.908,1.039,234600,233700,231400,255000,212300,240500
0.976,0.98,1,508300,507000,501800,495900,496800,501700
0.987,0.989,1.001,619300,634600,608400,611300,627600,609300
1.04,1.041,1.008,593900,626100,644500,617800,651700,649500
1.064,1.091,0.995,510200,532500,518800,543100,580900,516100
1.328,1.369,1.394,739600,727100,709400,982300,995500,988800
0.956,1.02,0.991,1012000,992900,1009000,967500,1013000,1000000
1.861,1.777,1.745,2077000,2169000,2084000,3865000,3854000,3635000
1.082,1.048,1.068,464300,500700,487600,502200,525000,520500
1.266,1.234,1.239,1310000,1379000,1312000,1659000,1702000,1626000
0.937,1.064,1.012,468600,440700,474700,439000,469000,480300
1.068,0.997,1.039,672300,702100,707600,718200,700200,734900
0.935,1.083,1.007,408200,387100,410300,381500,419100,413300
0.947,0.875,1.086,275600,305300,280300,260900,267200,304500
0.957,0.947,0.953,2203000,2176000,2132000,2108000,2062000,2032000
0.964,1.056,0.984,569100,556100,562000,548700,587100,552800
1.003,1.039,1.002,1256000,1237000,1261000,1261000,1284000,1263000
0.936,1.055,1.025,686000,670100,682400,642100,706700,699200
0.962,1.062,1.089,360900,347400,344300,347400,368800,374900
0.967,1.003,0.946,1812000,1806000,1856000,1751000,1811000,1756000
1.184,1.165,1.236,2251000,2288000,2260000,2665000,2666000,2793000
0.773,0.915,0.917,1080000,965800,914400,835000,883300,838200
0.932,1.096,0.965,1885000,1645000,1763000,1756000,1803000,1701000
1.028,0.989,0.986,1905000,1949000,1933000,1959000,1928000,1905000
0.989,0.864,0.975,213600,248100,227500,211200,214400,221800
0.928,1.046,0.877,466400,436000,489900,432700,456100,429600
0.972,0.677,1.395,305000,453800,254000,296600,307500,354200
0.98,0.955,0.96,1193000,1195000,1165000,1169000,1142000,1119000
0.944,1.036,1.039,1072000,1035000,1014000,1013000,1072000,1053000
0.937,1.022,1.037,957600,905700,898500,897600,926000,931900
0.914,1.121,1.066,398200,371200,376800,363900,416100,401700
0.947,1.091,1.001,245100,229300,247800,232200,250100,248000
1.008,1.127,1.162,1140000,1157000,1075000,1150000,1304000,1248000
0.985,0.895,1.001,591200,626300,626800,582700,560500,627600
0.977,0.988,0.975,482900,480600,493500,471900,474600,481100
1.138,0.964,1.032,1101000,1137000,1198000,1253000,1096000,1237000
1.536,1.179,1.556,1376000,1732000,1382000,2113000,2042000,2151000
1.097,1.145,1.178,389400,375100,386500,427100,429400,455300
1,0.988,0.998,2410000,2435000,2502000,2409000,2407000,2497000
0.965,0.989,0.993,540400,531500,537800,521500,525500,533800
1.434,1.41,1.386,2301000,2244000,2309000,3298000,3164000,3200000
0.982,0.965,1.021,1313000,1339000,1292000,1289000,1292000,1319000
0.955,1.04,0.978,5037000,4589000,4943000,4810000,4771000,4836000
0.999,0.947,0.937,2335000,2402000,2473000,2332000,2274000,2317000
0.947,0.825,1.061,708300,858200,701300,671000,708300,744300
1.002,1.027,1.021,683900,682200,710200,685400,701000,725400
0.98,0.982,0.996,1575000,1588000,1575000,1543000,1559000,1570000
0.947,1.036,1.016,871900,853500,895600,826100,884200,910100
1.008,1.068,0.956,332300,300700,338500,334900,321100,323600
1.081,1.014,1.008,265700,268900,269000,287100,272600,271200
1.365,1.366,1.336,342700,362400,358000,467900,494900,478400
0.949,0.97,1.017,794400,778400,746200,753500,755200,758800
0.977,1.014,1.032,551200,538500,539500,538600,546300,556800
1.026,1.018,1.031,839700,857300,870000,861800,872900,897300
1.023,1.047,1.061,389500,396700,376200,398300,415200,399300
1.009,1.028,1.067,1507000,1575000,1611000,1520000,1620000,1719000
1.069,1.065,0.974,1769000,1800000,1923000,1891000,1917000,1872000
1.016,1.004,1.038,1017000,1040000,1046000,1034000,1045000,1086000
1.002,1.034,1.023,1433000,1433000,1458000,1436000,1482000,1491000
1.003,0.956,1.021,542000,552000,534300,543800,527500,545700
0.928,1.022,0.977,489300,467700,479000,453900,478100,467800
0.963,1.043,1.008,1036000,997100,1040000,998200,1040000,1048000
1.036,1.046,1.08,626900,675300,657800,649200,706000,710200
0.979,1.052,1.005,571300,569500,580700,559500,599100,583300
0.992,1.074,1.016,685400,680700,700200,679900,731000,711100
1.072,1.056,1.074,916800,935500,956000,982400,987600,1026000
1.001,0.99,0.968,1295000,1315000,1347000,1296000,1302000,1304000
1.009,1.038,1.065,468500,481700,489700,472900,500100,521600
0.987,0.978,0.977,5051000,5108000,5078000,4985000,4997000,4963000
1.034,0.941,0.972,478400,522000,503700,494500,491000,489800
1.016,1.063,1.069,919500,913400,935400,933800,971200,999900
1.292,1.337,1.236,806600,826000,831900,1043000,1104000,1029000
0.983,0.998,0.985,439200,422400,446700,431700,421600,439800
1.048,1.076,1.051,292400,278500,295500,306500,299700,310500
0.991,1.026,0.996,3139000,3101000,3237000,3112000,3181000,3223000
0.987,1.051,1.096,320000,337800,333100,315900,355200,365000
0.983,0.983,0.971,2408000,2470000,2429000,2369000,2429000,2359000
0.991,0.997,1.029,825400,843800,823700,817700,841600,847900
0.981,0.953,0.942,3607000,3679000,3718000,3538000,3507000,3503000
1.028,1.084,1.081,1605000,1518000,1666000,1650000,1646000,1801000
0.994,1.007,1.025,2317000,2347000,2374000,2303000,2363000,2432000
1.174,1.262,1.247,637700,627700,619400,748900,791800,772500
0.96,1.036,1,986000,973300,990800,946200,1008000,990600
1.391,1.361,1.339,793700,835500,821900,1104000,1137000,1100000
1.267,1.372,1.28,360500,322800,363300,456600,442900,465100
1.029,1.018,1.012,2305000,2308000,2353000,2371000,2349000,2380000
0.958,0.993,1.012,738800,734200,715800,708100,728900,724500
1.066,1.023,1.04,885300,917800,942100,944100,939200,979500
1.006,1.031,1.05,673700,662000,665900,677500,682600,699100
1.032,1.025,1.013,780000,798200,793400,804700,818400,803900
1.542,1.495,1.531,2364000,2393000,2356000,3645000,3577000,3608000
1.005,1.041,1.023,1464000,1476000,1474000,1471000,1537000,1508000
1.458,1.318,1.326,2556000,2867000,2741000,3726000,3779000,3635000
0.948,1.059,0.973,1858000,1879000,1922000,1761000,1990000,1870000
1.02,0.961,1.002,842300,873800,838100,859100,840000,840000
0.99,1.038,1.024,668400,661400,694200,661800,686600,711000
0.969,0.97,1.029,822600,837100,805800,796800,812100,829500
1.104,1.062,1.091,1447000,1563000,1579000,1598000,1660000,1724000
1.027,1.069,0.985,1020000,1013000,1116000,1047000,1083000,1099000
1.013,0.981,0.894,806400,822400,893700,816800,807000,799000
1.022,1.267,1.143,633700,596600,656400,647700,755700,750300
1.033,1.06,1.014,469000,454600,478900,484200,481700,485700
1.01,1.054,1.029,571200,549800,576400,577200,579400,593000
0.955,1.075,0.993,3502000,3290000,3608000,3345000,3536000,3584000
0.995,1.01,1.045,1813000,1791000,1709000,1805000,1808000,1786000
0.996,0.974,1.019,1292000,1303000,1280000,1287000,1269000,1304000
1.065,0.894,0.941,219000,231300,221000,233300,206900,208000
0.997,1.072,1.031,566800,545600,558300,565400,585100,575500
1.004,0.998,0.984,831900,850400,869700,835300,848900,855600
0.931,1.025,0.975,1499000,1433000,1472000,1395000,1469000,1435000
1.206,1.22,1.265,913500,896800,886700,1102000,1094000,1122000
1.084,1.087,1.052,369500,377600,404600,400500,410500,425500
1.018,0.974,0.992,7145000,7372000,7274000,7274000,7182000,7219000
1.009,0.959,1.057,839700,887700,810300,847400,851700,856300
0.784,1.042,0.987,783600,754200,647300,614000,786200,638700
1.001,1.001,0.993,455900,475300,479100,456600,475900,475700
1.026,0.999,1.08,1022000,1038000,1028000,1049000,1037000,1110000
1.071,1.094,1.086,444200,458600,474700,475900,501800,515600
0.967,1.057,1.017,454200,446500,445800,439400,471900,453500
0.949,1.037,0.981,3996000,3786000,4056000,3791000,3926000,3977000
0.958,0.992,1.015,851800,853900,860000,816400,846700,872700
0.956,0.983,0.961,350500,344400,344300,335100,338600,330800
1.02,1.012,1.054,529000,522900,533900,539500,529300,563000
1.032,0.841,1.051,671100,839000,700200,692600,705600,735900
1.009,1.026,1.046,747600,763300,737600,754500,783300,771600
1.014,0.993,0.974,1190000,1248000,1248000,1208000,1239000,1215000
0.961,1.036,1.016,937900,902100,903900,901600,935000,918500
1.017,1.063,1.16,364100,382600,395600,370300,406900,458800
1.012,1.265,0.927,248500,196700,255000,251500,248700,236400
0.976,1.053,1.027,521800,518700,571400,509300,546000,586900
1.366,1.326,1.244,904400,927500,947900,1236000,1230000,1179000
0.985,1.022,1.048,474500,467300,478700,467600,477500,501400
0.924,1.035,0.969,946900,890300,916800,875000,921500,888600
0.975,1.068,1.088,572500,543300,558500,558400,580200,607400
0.995,1.076,1.09,605300,609100,613800,602100,655500,669100
1.005,0.98,0.992,570300,596300,578300,573300,584600,573800
0.962,1.055,0.957,623100,576300,614900,599400,608100,588400
1.033,1.024,1.023,295900,302900,298700,305800,310300,305700
0.987,1.052,1.004,449800,439300,442000,444100,462200,443900
0.97,1.016,1.015,724300,707600,731500,702400,718600,742700
1.033,1.023,1.043,1035000,1058000,1060000,1070000,1083000,1106000
1.009,1.082,1.061,368300,364900,403700,371800,394800,428200
0.914,0.929,0.994,676600,677700,630500,618400,629500,626600
1.339,1.398,1.314,1545000,1481000,1486000,2070000,2071000,1954000
0.985,1.037,1.021,567200,563300,567600,558800,584000,579800
1.317,1.297,1.28,1324000,1347000,1329000,1744000,1748000,1701000
0.967,0.974,1.043,345300,341700,328700,333900,332700,342900
1.019,1.097,1.065,1106000,1045000,1073000,1127000,1146000,1143000
0.954,1.063,1.045,441700,430900,430900,421300,458200,450300
1.015,1.026,1.008,963600,937200,950700,978600,961500,958500
1.001,1.083,1.083,270100,268600,276900,270300,290900,300000
1.448,1.478,1.413,2413000,2465000,2530000,3494000,3645000,3574000
1.014,0.99,1.022,781800,829500,805200,792400,820900,823000
1.332,1.319,1.308,618100,638400,624700,823500,842400,817200
0.988,1.102,1.012,517300,504700,536200,511200,556000,542800
1.299,1.287,1.264,514200,551500,544800,667900,709700,688800
0.957,0.933,0.985,577000,620300,589300,552300,578800,580800
0.962,0.988,1.021,1099000,1090000,1101000,1058000,1077000,1124000
1.013,1.029,1.035,775500,799500,760500,785900,822700,786900
1.26,1.113,1.256,887900,926100,815400,1119000,1030000,1024000
1.02,0.981,1.064,1095000,1156000,1090000,1117000,1134000,1160000
0.959,1.037,1.052,574800,550100,561300,551400,570400,590300
1.003,1.032,0.991,2143000,2041000,2107000,2149000,2107000,2089000
0.95,1.048,1.043,3089000,2945000,2951000,2935000,3088000,3077000
0.97,0.975,0.975,2574000,2603000,2578000,2497000,2539000,2514000
0.987,0.874,0.985,676900,770600,704000,667900,673200,693200
0.972,1.042,1.019,658900,650100,642900,640300,677200,654900
0.997,1.025,1.04,569500,542500,555600,567700,556300,577700
0.942,0.974,0.958,586300,573500,604000,552500,558400,578700
1.015,0.964,0.972,2994000,3291000,3193000,3039000,3173000,3105000
1.008,1.063,1.032,360600,357700,397500,363700,380000,410100
0.996,0.923,0.983,409000,466000,454600,407500,430000,446800
0.975,1.014,1.033,567700,561700,596400,553300,569800,616100
1.012,1.057,1.034,733400,708700,724700,742100,749200,749400
1.035,1.012,1.017,392700,401500,411500,406400,406400,418700
0.909,0.951,1.117,213200,204200,188800,193800,194300,211000
0.977,1.188,1.093,768600,720100,811400,750600,855400,886700
0.988,1.003,0.999,644000,627600,636100,636100,629300,635200
1.68,1.854,1.652,1826000,1699000,1832000,3067000,3151000,3028000
0.997,1.043,0.982,1324000,1317000,1343000,1320000,1374000,1319000
0.991,1.057,1.005,727200,710100,740200,720800,750800,744100
1.014,1.006,1.043,1436000,1448000,1473000,1456000,1456000,1536000
1.197,1.188,1.232,234300,251500,242500,280500,298900,298800
1.019,0.955,1.096,332200,353600,336900,338400,337800,369300
1.613,1.605,1.667,606200,616200,610600,977700,988900,1018000
1.023,0.974,1.04,1081000,1113000,1053000,1106000,1084000,1095000
0.964,1.03,0.968,1188000,1154000,1233000,1145000,1189000,1194000
0.92,0.971,0.971,2948000,2719000,2780000,2711000,2640000,2699000
0.99,1.048,1.035,648400,624700,659800,641700,654700,682800
0.981,0.983,0.964,4226000,4303000,4157000,4146000,4230000,4008000
0.992,1.088,0.963,176900,167300,186300,175500,182000,179400
1.04,1.041,1.077,414500,395300,419600,431300,411400,452000
1.007,1.03,1.057,720300,728600,731300,725700,750400,772800
1.126,1.226,1.146,392100,391200,410100,441300,479700,469900
1.054,1.096,0.98,171300,174400,183200,180400,191000,179500
1.006,1.01,0.986,816900,856300,840000,822200,864900,828100
1.032,1.012,1.024,396600,404700,411900,409500,409600,422000
0.987,0.985,1.014,921600,915600,898600,909200,901700,911500
0.994,1.049,1.023,1236000,1223000,1251000,1229000,1284000,1281000
1.037,1.103,1.021,647100,630300,684200,671200,695000,698600
0.976,1.011,1.011,436300,431700,426400,425700,436600,431000
0.983,1.063,1.032,841200,824500,891400,827100,876800,919700
0.941,0.955,1.032,1036000,1049000,1010000,975400,1001000,1042000
1.313,1.302,1.278,437500,437400,438800,574200,569700,560800
1.209,1.265,1.221,451300,445500,465200,545400,563600,568100
0.946,1.106,0.991,1860000,1692000,1748000,1760000,1873000,1733000
0.96,0.902,0.994,3269000,3340000,3075000,3140000,3011000,3055000
0.993,1.005,0.974,490200,491100,495000,486900,493400,482400
1.017,0.94,1.019,1143000,1161000,1143000,1163000,1092000,1165000
1.047,1.023,1.025,381400,373300,384700,399500,381700,394500
1.561,1.446,1.523,569700,611800,575000,889500,884900,875500
1.043,1.104,1.051,423300,415600,422300,441700,458600,443900
0.94,1.004,1.012,267300,251800,268700,251400,252900,272000
1.003,1.005,1.059,363000,410400,407500,364200,412500,431600
1.066,1.063,1.036,507600,534300,520400,541200,567900,539000
0.993,1.012,1.049,434500,438800,448400,431300,444000,470100
0.957,1.053,1.032,363500,369400,376800,347900,388900,388800
0.986,1.073,1.056,611600,618100,667000,602900,663200,704400
1.002,0.948,1.027,315000,325500,303600,315700,308500,312000
0.915,0.997,1.023,524600,519700,506700,480200,517900,518300
1.012,0.993,1.05,995700,1010000,987100,1008000,1003000,1036000
1.027,1.026,1.054,316400,310400,306800,324900,318500,323300
1.012,0.984,1.026,1442000,1471000,1491000,1460000,1448000,1529000
0.929,0.996,0.911,244100,254500,255900,226700,253400,233200
0.988,1.034,0.99,1086000,1032000,1100000,1073000,1067000,1089000
1.006,1.127,1.126,431300,441600,473500,433800,497800,533000
0.976,1.018,0.982,600500,610500,613000,586100,621700,602000
1.298,1.419,1.305,442900,416100,415000,574600,590300,541800
1.225,1.402,1.258,584400,577800,652700,715900,809800,821400
0.792,1.036,1.043,1333000,1115000,1138000,1056000,1156000,1186000
1.003,0.987,0.998,1840000,1877000,1882000,1845000,1853000,1878000
1.014,0.972,0.985,524600,544000,544300,531900,528600,536300
1.028,0.842,0.89,285500,325900,309900,293600,274400,275800
1.001,1.026,1.019,3002000,3010000,3087000,3005000,3089000,3146000
0.963,0.97,1.007,1184000,1182000,1158000,1140000,1147000,1167000
0.967,1.049,0.914,445100,453200,458300,430400,475200,418900
0.982,1.006,0.979,2607000,2583000,2585000,2561000,2599000,2530000
1.383,1.394,1.283,708700,687100,722600,980300,957700,926800
0.97,0.974,0.971,1067000,1061000,1073000,1035000,1033000,1043000
0.979,1.01,1.012,1178000,1160000,1162000,1154000,1171000,1176000
0.959,0.999,0.992,504900,492100,488100,484400,491400,484200
0.964,1.02,1.007,899800,901600,924200,867300,919800,930300
1.047,1.076,1.009,209400,215700,223900,219300,232100,225900
1.01,1.047,1.043,1152000,1067000,1071000,1164000,1117000,1117000
1.243,1.211,1.153,705500,703800,733400,876700,852400,845500
1.002,0.879,1.018,540600,646400,552600,541500,568200,562700
0.945,0.953,0.945,105600,114600,113400,99770,109300,107200
0.985,1.059,1.05,216000,209300,216500,212700,221700,227300
1.047,1.029,1.079,790500,798500,800600,827400,821700,863700
0.968,0.991,0.975,1002000,999700,1015000,970000,990500,989700
1.173,1.268,1.2,404400,389000,415900,474300,493200,499000
1.13,1.172,0.927,216900,229600,265500,245200,269100,246000
1.007,0.99,0.995,546000,556700,566300,550000,551300,563700
1.046,1.088,1.157,1129000,1099000,1037000,1180000,1196000,1199000
0.987,1.04,1.06,553900,549500,550400,546900,571400,583400
1.008,1.07,1.06,1385000,1349000,1368000,1397000,1443000,1450000
0.941,0.979,1.013,801600,779600,757300,753900,763500,766800
1.258,1.468,1.32,266000,247500,263600,334700,363300,347900
1.257,1.288,1.209,819000,807900,842200,1030000,1041000,1018000
0.999,1.148,1.029,581600,565900,593300,581200,649500,610300
1.052,1.102,1.007,481700,483500,522800,506900,532800,526200
0.976,1.071,0.977,1472000,1407000,1546000,1436000,1507000,1510000
1.002,1.005,0.987,649900,653300,670100,651400,656300,661700
1.016,1.041,1.027,783500,788400,817800,795700,820700,839500
1.319,1.281,1.293,1132000,1157000,1167000,1493000,1482000,1509000
1.03,1.005,0.964,2384000,2382000,2447000,2457000,2394000,2359000
0.985,0.999,1.036,359400,358700,351500,353800,358300,364300
0.999,1.004,1.028,435400,440500,439000,435000,442100,451500
1.032,1.076,1.07,792200,786500,781800,817500,846500,836400
0.994,0.993,1.008,856100,841700,843000,850600,835500,850100
0.977,0.99,0.962,16940000,16620000,17140000,16540000,16440000,16480000
1.028,1.095,0.951,234200,230400,262900,240700,252400,250100
1.031,1.06,1.053,1048000,1030000,1041000,1081000,1092000,1097000
0.99,0.972,1.06,1389000,1444000,1490000,1375000,1403000,1579000
0.94,1.01,1.022,687000,665800,662800,645500,672200,677400
1.016,1.089,1.109,1050000,1020000,1034000,1067000,1111000,1147000
1.219,0.754,0.961,384400,506200,376300,468500,381600,361700
1.257,1.343,1.297,631800,618400,637600,794100,830600,827200
1.308,1.315,1.311,1218000,1224000,1251000,1593000,1610000,1640000
1.657,1.801,1.652,4751000,4659000,4758000,7874000,8388000,7862000
0.95,0.952,0.967,560500,562600,550100,532500,535500,531700
0.944,1.019,0.999,187600,179300,177500,177100,182800,177200
0.945,1.067,0.992,313800,300300,330300,296500,320300,327500
0.931,0.971,0.954,1772000,1737000,1760000,1649000,1686000,1678000
1.048,1.073,1,281100,281400,300600,294500,301900,300600
1.102,1.137,1.058,647700,645000,703500,713600,733400,744500
1.249,1.343,1.386,581500,570100,561300,726000,765800,778100
0.945,1.03,1.067,355800,360400,355800,336300,371100,379600
0.918,1.028,0.966,819700,797100,841600,752400,819100,812800
0.967,0.946,0.956,244300,253200,250500,236300,239400,239400
1.047,1.03,1.009,1129000,1202000,1170000,1182000,1237000,1181000
1.046,1.039,1.053,524000,543800,543500,548100,564800,572300
0.97,1.012,1.021,673100,643600,662800,653000,651500,676500
0.95,1.004,1.053,750200,721700,729200,712600,724800,767600
0.995,0.971,1.032,781800,802400,781300,778100,779000,806500
1.332,1.519,1.368,312800,308500,346000,416700,468500,473200
0.962,0.952,0.949,802600,818800,814100,772400,779800,772800
1.028,1.083,1.073,1587000,1547000,1613000,1632000,1675000,1731000
1.005,0.979,1.025,1395000,1475000,1433000,1403000,1444000,1469000
1.033,1.035,1.04,663100,671300,672000,685200,695100,698700
0.96,1.227,0.969,115300,113600,124000,110600,139400,120100
