Abundances (Grouped): 126,Abundances (Grouped): 127,Abundances (Grouped): 128,Abundances (Grouped): 129,Abundances (Grouped): 130,Abundances (Grouped): 131
2187000,2474000,2176000,2474000,2509000,2507000
2187000,2100000,2035000,1928000,1937000,1990000
2186000,2195000,2174000,2121000,2181000,2163000
2186000,2137000,2151000,3719000,3869000,3617000
2186000,2334000,2275000,2193000,2265000,2327000
2186000,2147000,2217000,3592000,3671000,3483000
2185000,2178000,2295000,2040000,2163000,2243000
2183000,2040000,2180000,2049000,2066000,2145000
2182000,2144000,2120000,2118000,2175000,2139000
2181000,2179000,2190000,2170000,2193000,2126000
2180000,2107000,2165000,2057000,2102000,2198000
2178000,2185000,2184000,2151000,2193000,2168000
2177000,2267000,2241000,2151000,2169000,2252000
2175000,2256000,2180000,2249000,2200000,2267000
2173000,2149000,2093000,2116000,2126000,2192000
2172000,2041000,2029000,2042000,2049000,2073000
2171000,1993000,2043000,2046000,2113000,2206000
2170000,2210000,2140000,2161000,2163000,2240000
2170000,2106000,2140000,2026000,2015000,2040000
2169000,2193000,2202000,3611000,3495000,3474000
2168000,2206000,2209000,2124000,2167000,2164000
2167000,2161000,2180000,2167000,2189000,2190000
2167000,2220000,2225000,2046000,2173000,2249000
2165000,2177000,2091000,2013000,2081000,2086000
2163000,2101000,2097000,2048000,2113000,2097000
2163000,2166000,2184000,2163000,2180000,2206000
2162000,2108000,2256000,3701000,3741000,3877000
2161000,2287000,2051000,2158000,2236000,2118000
2161000,2166000,2343000,2033000,2146000,2325000
2159000,2263000,2051000,2152000,2063000,1956000
2158000,2142000,2216000,2151000,2181000,2210000
2157000,2199000,2102000,2068000,2162000,2203000
2155000,2136000,2081000,2239000,2194000,2241000
2154000,2141000,2156000,2112000,2084000,2099000
2151000,1979000,2018000,1976000,2052000,2016000
2149000,2242000,2151000,3869000,3659000,3714000
2149000,2108000,2242000,1966000,2082000,2108000
2145000,2282000,2235000,2264000,2205000,2195000
2145000,2177000,2310000,2096000,2023000,2162000
2144000,2152000,2089000,3234000,3314000,3333000
2141000,2142000,2242000,2114000,2067000,2152000
2141000,1809000,2069000,1993000,1989000,1974000
2138000,2147000,2186000,2093000,2151000,2199000
2137000,2124000,2138000,2106000,2120000,2126000
2137000,2308000,2138000,2099000,2119000,2202000
2137000,2111000,2189000,2147000,2127000,2173000
2136000,2140000,2057000,2061000,2132000,2061000
2136000,2219000,2161000,2096000,2110000,2109000
2134000,2187000,2134000,2083000,2100000,2129000
2134000,2161000,2123000,2141000,2160000,2129000
2134000,2121000,2136000,2176000,2186000,2220000
2131000,2054000,2214000,2095000,2088000,2169000
2129000,2021000,2068000,1894000,2107000,2406000
2128000,2140000,2073000,2092000,2042000,1946000
2125000,2104000,2138000,2098000,2081000,2126000
2122000,2135000,2199000,2139000,2163000,2170000
2122000,2119000,2100000,2054000,2141000,2134000
2121000,2077000,2108000,2068000,2130000,2045000
2120000,2299000,2138000,2074000,2097000,2207000
2120000,2153000,2216000,2154000,2108000,2096000
2119000,2050000,2101000,2026000,2094000,2106000
2118000,2161000,2122000,2053000,2185000,2177000
2117000,2143000,2149000,2072000,2123000,2144000
2114000,2030000,2113000,2090000,2160000,2154000
2114000,2181000,2104000,2193000,2082000,2134000
2114000,2169000,2183000,3474000,3361000,3376000
2112000,2140000,2134000,2124000,2183000,2171000
2110000,2056000,2043000,2030000,2074000,2192000
2110000,2119000,2105000,1971000,1970000,1953000
2109000,2081000,2133000,2178000,2256000,2309000
2108000,2133000,2105000,2104000,2138000,2151000
2108000,2112000,2054000,3385000,3463000,3383000
2105000,2162000,2048000,2047000,2093000,2024000
2104000,2050000,2108000,2070000,2062000,2103000
2101000,2076000,2076000,2028000,2094000,2046000
2101000,2184000,2246000,2200000,2241000,2202000
2101000,2118000,2108000,2072000,2036000,2066000
2101000,2056000,2156000,2235000,2146000,2369000
2100000,2120000,1997000,1997000,2086000,2256000
2100000,1836000,1780000,1747000,1753000,1783000
2099000,2715000,2917000,2023000,2281000,2135000
2098000,2197000,2223000,2142000,2162000,2176000
2098000,2102000,2052000,2006000,2037000,2038000
2098000,1982000,2240000,2207000,2183000,2215000
2098000,2935000,2045000,1915000,2040000,2202000
2097000,2123000,2068000,2034000,2044000,2040000
2097000,2183000,2135000,3468000,3536000,3621000
2095000,1971000,2033000,1929000,1890000,1844000
2092000,2033000,2038000,2016000,2028000,2024000
2092000,2114000,2063000,2056000,2067000,2041000
2091000,2065000,1955000,1974000,2003000,1987000
2088000,2108000,2056000,2111000,2014000,1997000
2088000,2210000,2114000,2157000,2146000,2096000
2087000,2156000,2063000,2005000,2087000,2056000
2085000,2091000,2121000,3320000,3388000,3368000
2085000,2114000,2189000,2117000,2165000,2036000
2085000,2083000,2023000,1839000,1970000,1994000
2084000,2098000,2107000,2088000,2108000,2089000
2080000,2062000,2077000,2003000,1994000,1955000
2080000,2013000,2064000,2089000,2148000,2164000
2075000,2105000,2130000,2039000,2066000,2043000
2075000,2053000,2011000,1967000,1998000,1952000
2075000,2087000,2075000,2051000,2164000,2034000
2075000,2101000,2017000,1953000,2005000,2043000
2075000,2003000,1959000,1997000,1980000,1997000
2071000,2043000,2014000,2164000,1979000,2202000
2070000,2256000,2192000,2105000,2141000,1978000
2065000,2024000,2114000,2008000,2095000,2138000
2065000,2150000,2185000,1993000,1958000,2030000
2063000,1952000,1989000,1996000,1967000,1963000
2062000,2056000,2113000,2021000,2034000,2062000
2062000,2172000,2210000,2146000,2179000,2268000
2061000,2141000,2068000,2072000,2037000,2098000
2061000,2167000,2035000,2091000,2078000,2090000
2058000,2044000,2033000,3529000,3273000,3245000
2058000,2082000,2102000,2099000,2207000,2259000
2057000,2007000,1984000,2011000,2027000,1940000
2056000,2128000,2093000,2060000,2066000,2057000
2051000,1922000,2026000,1889000,1908000,1982000
2050000,2064000,2042000,2045000,1989000,2042000
2050000,2037000,2096000,2039000,2065000,2073000
2048000,1945000,2111000,1916000,2020000,1936000
2048000,1939000,1889000,1863000,1869000,1796000
2046000,1978000,2073000,2083000,2147000,2198000
2045000,1955000,1973000,1861000,1912000,1975000
2044000,2175000,2102000,2024000,2082000,2040000
2042000,2044000,2053000,1967000,2114000,2081000
2041000,2365000,2255000,2159000,2281000,2038000
2040000,2035000,2095000,1953000,2054000,2055000
2039000,2016000,2005000,1960000,2015000,2027000
2039000,2078000,2026000,2066000,2042000,1975000
2037000,2149000,2109000,2120000,2065000,2086000
2035000,2053000,2107000,2076000,2087000,2183000
2033000,2040000,2025000,1979000,2025000,2052000
2031000,2014000,2025000,2076000,2056000,1965000
2029000,2008000,1960000,1970000,1917000,1957000
2028000,2030000,2034000,2010000,2042000,2041000
2026000,2075000,2078000,1995000,1976000,2054000
2025000,2000000,2060000,2050000,2022000,2066000
2024000,2008000,1992000,1931000,2010000,2000000
2024000,2029000,2000000,1942000,2019000,2012000
2024000,2154000,2188000,2026000,2171000,2266000
2024000,2042000,2055000,1900000,1989000,1995000
2024000,2019000,2075000,2001000,2011000,2098000
2023000,1982000,2000000,2036000,2012000,1947000
2017000,2030000,2016000,2176000,2186000,2204000
2017000,2047000,2047000,1913000,2174000,2090000
2017000,2004000,2019000,2092000,2050000,2020000
2015000,2103000,2243000,2102000,2157000,2045000
2014000,2102000,2014000,1936000,1952000,1990000
2014000,2063000,2074000,1955000,1917000,1954000
2013000,2033000,1958000,3161000,3123000,3176000
2010000,2078000,2043000,1977000,2004000,2046000
2010000,2134000,2134000,2034000,1942000,2070000
2006000,1936000,1960000,1898000,2008000,1964000
2003000,1988000,2006000,1967000,1983000,2026000
1998000,2003000,1990000,1924000,2054000,2059000
1996000,1887000,1897000,1940000,2003000,1996000
1996000,2007000,2132000,3253000,3308000,3393000
1995000,1891000,1911000,1963000,1932000,1878000
1993000,1923000,2063000,1999000,2022000,1996000
1992000,2017000,1974000,1916000,2011000,2032000
1991000,2013000,2015000,3310000,3334000,3191000
1989000,1994000,2017000,1888000,1997000,1981000
1988000,1951000,1958000,1943000,1981000,2013000
1988000,1911000,1931000,1852000,1976000,1851000
1988000,1848000,1881000,3296000,3237000,3308000
1988000,1955000,2052000,2032000,2074000,2038000
1986000,2010000,2079000,1922000,2003000,1975000
1979000,2002000,1905000,1916000,1985000,1996000
1978000,1853000,1965000,1799000,1916000,1879000
1975000,1985000,1903000,2869000,3046000,2954000
1973000,1943000,1953000,1875000,1992000,1969000
1972000,2069000,2072000,3231000,3273000,3202000
1970000,2049000,2071000,1990000,2032000,2039000
1970000,2010000,1863000,3094000,3027000,3092000
1969000,1919000,1890000,1864000,1891000,1866000
1967000,1976000,1987000,1902000,1958000,1995000
1967000,1998000,2071000,2022000,2254000,2017000
1964000,1980000,1984000,1869000,1970000,2029000
1964000,1876000,1750000,2754000,2947000,2935000
1963000,1994000,1988000,1952000,1970000,1951000
1962000,1975000,1895000,1936000,1936000,1933000
1962000,1966000,1992000,1957000,1952000,2064000
1961000,1979000,2123000,1839000,2118000,2112000
1960000,1892000,1928000,1853000,1903000,1900000
1959000,1947000,2008000,1916000,1973000,1895000
1959000,2021000,1923000,2293000,2536000,2534000
1958000,1972000,1931000,1854000,1913000,1924000
1955000,1972000,2012000,1890000,2008000,2039000
1954000,1941000,1953000,1906000,1921000,1922000
1954000,1954000,2000000,3028000,3206000,2993000
1953000,1940000,1975000,1858000,1841000,1824000
1952000,1947000,1792000,1823000,1879000,1859000
1951000,1997000,1997000,1951000,1954000,2013000
1950000,1900000,1940000,1862000,1838000,1870000
1950000,1973000,1928000,1917000,1901000,1987000
1950000,2021000,1888000,2101000,1924000,1961000
1949000,1983000,2019000,1979000,1951000,1975000
1947000,1993000,1933000,3283000,3257000,3308000
1945000,1945000,2008000,1919000,1963000,1977000
1944000,1951000,1933000,1908000,2001000,1952000
1944000,2008000,1897000,1912000,1904000,1922000
1941000,1955000,1877000,1909000,1953000,1941000
1941000,1882000,1918000,1901000,1941000,1922000
1940000,1818000,1840000,1974000,1812000,1931000
1940000,1880000,1887000,1881000,1857000,1819000
1939000,1855000,1889000,1851000,1953000,2000000
1939000,2051000,2049000,1994000,1990000,2018000
1937000,1919000,2017000,1925000,1974000,1940000
1936000,1969000,1929000,1947000,2002000,2015000
1936000,1993000,2070000,2037000,2050000,2059000
1935000,1945000,1884000,1844000,1788000,1825000
1934000,1990000,1900000,1969000,1998000,1890000
1930000,1925000,1948000,1935000,1866000,1979000
1927000,2063000,1995000,2170000,2319000,2332000
1926000,1884000,1940000,1863000,1979000,1940000
1926000,1992000,1970000,1918000,1996000,2046000
1926000,1776000,1721000,1787000,1855000,1728000
1925000,1843000,1936000,1848000,1881000,1966000
1924000,1890000,1933000,1870000,1948000,1853000
1924000,2029000,2064000,1929000,1988000,2016000
1923000,2026000,1972000,1989000,2010000,2125000
1921000,1916000,1977000,1837000,1801000,1911000
1920000,1892000,1917000,1870000,1884000,1911000
1918000,1927000,1912000,3214000,3168000,3187000
1918000,1944000,1996000,1879000,1910000,1999000
1915000,1970000,1989000,1965000,1959000,1959000
1913000,1824000,1891000,1838000,1958000,1835000
1912000,1934000,2021000,1906000,1855000,1953000
1912000,1939000,1856000,1940000,2003000,2003000
1912000,2015000,1951000,1894000,1888000,1906000
1911000,1846000,1912000,1818000,1840000,1881000
1911000,1925000,1901000,1878000,1888000,1912000
1911000,1948000,1898000,1833000,1856000,1827000
1910000,1976000,1916000,1841000,1916000,1913000
1910000,2006000,2056000,1942000,1933000,2259000
1909000,1914000,2001000,1866000,1982000,1974000
1908000,2001000,1891000,1876000,1997000,1996000
1907000,1937000,1919000,1858000,1913000,1836000
1907000,1856000,1867000,1932000,1949000,1882000
1907000,1876000,1791000,1836000,1807000,1772000
1906000,1942000,1926000,1846000,1897000,1907000
1905000,1895000,1757000,1746000,1833000,1736000
1904000,1912000,1857000,1792000,1825000,1786000
1903000,1956000,1915000,1825000,1989000,1915000
1903000,1977000,1938000,1961000,1942000,1995000
1903000,1922000,1879000,1855000,1918000,1940000
1902000,1914000,1909000,1824000,1910000,1897000
1902000,1931000,1968000,1912000,1865000,1939000
1901000,1842000,1890000,1813000,1928000,1895000
1901000,1892000,1814000,1801000,1848000,1909000
1900000,1959000,1932000,1898000,1897000,1987000
1900000,1863000,1846000,2058000,2191000,2184000
1898000,1929000,1868000,1844000,1867000,1847000
1897000,1919000,1881000,1815000,1865000,1897000
1897000,1940000,2051000,3355000,3444000,3372000
1897000,1899000,1930000,1903000,1905000,1961000
1896000,1988000,1899000,1864000,1938000,1977000
1896000,1887000,1878000,1979000,1928000,1906000
1896000,1946000,1892000,1964000,1880000,1902000
1895000,1842000,1838000,1895000,1924000,1953000
1894000,1884000,1866000,1865000,1902000,1847000
1894000,1857000,1854000,1834000,1743000,1732000
1894000,2024000,1954000,1894000,1993000,1943000
1893000,1931000,2081000,3663000,3633000,3389000
1892000,1949000,1984000,1984000,1927000,2134000
1891000,1853000,1854000,1806000,1836000,1749000
1890000,1831000,1858000,1833000,1823000,1833000
1890000,1907000,1932000,1856000,1914000,1860000
1889000,1914000,1918000,2841000,2830000,2858000
1889000,1860000,1902000,1834000,1923000,1853000
1888000,1881000,1875000,1920000,1968000,1944000
1886000,1917000,1880000,1856000,1966000,1929000
1885000,1912000,1816000,1818000,1812000,1903000
1884000,1839000,1894000,1871000,1903000,1951000
1884000,1918000,1905000,1895000,1871000,1838000
1883000,1899000,1949000,1911000,1887000,1947000
1882000,1909000,1919000,1841000,1862000,1838000
1880000,1882000,1956000,1894000,1976000,2035000
1880000,1886000,1884000,1867000,1874000,1854000
1877000,1810000,1855000,1790000,1811000,1832000
1877000,1866000,1874000,1847000,1906000,1898000
1877000,1931000,1861000,2058000,1975000,1958000
1877000,1797000,1776000,1707000,1759000,1829000
1874000,1882000,1754000,1865000,1865000,1941000
1873000,1867000,1889000,1825000,1878000,1885000
1872000,1906000,1988000,1934000,1866000,1902000
1871000,1885000,1831000,1853000,1817000,1859000
1871000,1877000,1974000,3212000,3351000,3204000
1870000,1956000,1974000,1832000,1914000,1924000
1870000,1912000,1866000,1798000,1804000,1843000
1868000,1862000,1842000,1869000,1904000,1876000
1867000,1857000,1847000,1749000,1893000,1872000
1867000,1977000,1879000,1922000,1871000,1983000
1867000,1771000,2012000,1924000,1896000,1821000
1866000,1900000,1986000,1868000,1909000,1899000
1866000,1688000,1869000,1731000,1891000,1915000
1865000,1836000,1793000,1776000,1747000,1733000
1864000,1923000,1914000,1842000,1910000,1898000
1864000,1842000,1929000,1843000,1900000,1989000
1859000,1779000,1735000,1696000,1804000,1811000
1859000,1926000,1931000,1944000,1873000,1841000
1857000,1814000,1847000,1796000,1835000,1803000
1857000,1809000,1820000,1799000,1809000,1808000
1856000,1746000,1820000,1781000,1796000,1811000
1853000,1824000,1839000,1926000,1876000,1967000
1851000,1777000,1742000,1738000,1854000,1940000
1850000,1851000,1921000,2916000,2891000,2968000
1849000,1845000,1850000,1754000,1749000,1830000
1847000,1901000,1866000,1833000,1863000,1845000
1846000,1624000,1743000,1717000,1771000,1743000
1845000,1852000,1872000,1809000,1917000,1856000
1845000,1785000,1820000,1719000,1719000,1647000
1844000,1776000,1944000,1751000,1779000,1756000
1843000,1737000,1784000,1762000,1840000,1729000
1843000,1909000,1877000,1852000,1797000,1768000
1841000,1831000,1837000,1855000,1834000,1854000
1839000,1846000,1844000,1799000,1823000,1835000
1837000,1761000,1823000,1735000,1821000,1792000
1837000,1885000,1869000,1818000,1837000,1862000
1837000,1837000,1771000,1779000,1802000,1819000
1837000,1850000,1851000,1831000,1873000,1877000
1836000,1823000,1866000,1772000,1831000,1780000
1835000,1835000,1834000,1838000,1907000,1920000
1835000,1811000,1812000,1738000,1781000,1884000
1833000,1882000,1785000,1789000,1796000,1792000
1832000,1808000,1854000,1787000,1934000,1913000
1831000,1835000,1882000,1825000,1812000,1884000
1831000,1849000,1814000,1717000,1848000,1859000
1830000,1847000,1770000,1836000,1837000,1860000
1830000,1732000,1733000,1699000,1878000,1732000
1829000,1855000,1761000,1850000,1810000,1754000
1828000,1800000,1828000,1793000,1805000,1856000
1828000,1907000,1836000,1806000,1856000,1801000
1828000,1954000,1919000,1805000,1752000,1836000
1827000,1773000,1812000,1718000,1783000,1749000
1826000,1831000,1809000,1823000,1818000,1795000
1826000,1868000,1828000,1812000,1809000,1879000
1826000,1816000,1832000,1798000,1851000,1824000
1826000,1873000,1877000,1782000,1759000,1828000
1826000,1827000,1731000,1708000,1769000,1659000
1825000,1894000,1862000,1858000,1908000,1946000
1824000,1766000,1940000,1787000,1705000,1871000
1824000,1822000,1939000,1895000,1965000,1970000
1823000,1890000,1859000,1827000,1869000,1872000
1822000,1819000,1709000,1650000,1672000,1657000
1821000,1874000,1844000,1889000,1846000,1851000
1821000,1801000,1846000,1786000,1790000,1823000
1820000,1821000,1843000,3014000,2956000,3059000
1818000,1816000,1845000,1794000,1844000,1859000
1818000,1732000,1749000,1758000,1731000,1653000
1817000,1787000,1735000,1779000,1864000,1840000
1816000,1834000,1814000,1827000,1880000,1863000
1814000,1852000,1856000,1852000,1773000,1759000
1813000,1816000,1854000,1856000,1794000,1892000
1812000,1829000,1828000,1806000,1837000,1837000
1811000,1825000,1628000,1727000,1714000,1658000
1810000,1822000,1813000,1739000,1864000,1828000
1810000,1896000,1813000,1814000,1825000,1775000
1809000,1809000,1888000,1710000,1867000,1767000
1809000,1817000,1806000,1873000,1881000,1913000
1808000,1770000,1774000,1709000,1782000,1799000
1806000,1874000,1831000,1718000,1830000,1786000
1805000,1742000,1781000,1759000,1751000,1769000
1805000,1852000,1818000,2962000,2913000,2869000
1805000,1764000,1720000,1732000,1768000,1885000
1804000,1765000,1838000,1851000,1806000,1840000
1803000,1721000,1743000,1732000,1726000,1660000
1803000,1714000,1919000,1927000,1986000,2051000
1801000,1794000,1845000,1739000,1804000,1721000
1797000,1723000,1636000,1630000,1672000,1650000
1797000,1657000,1782000,1639000,1680000,1864000
1795000,1725000,1635000,1681000,1671000,1706000
1794000,1773000,1795000,1889000,1853000,1788000
1793000,1834000,1808000,1844000,1818000,1817000
1793000,1862000,1896000,2715000,2771000,2766000
1791000,1877000,1861000,1802000,1797000,1828000
1791000,1797000,1753000,1754000,1756000,1773000
1790000,1833000,1779000,1738000,1739000,1800000
1788000,1988000,1959000,3394000,3448000,3642000
1787000,1786000,1750000,1759000,1738000,1762000
1785000,1869000,1788000,1729000,1799000,1841000
1785000,1743000,1795000,1774000,1749000,1836000
1783000,1765000,1789000,1691000,1724000,1717000
1782000,1789000,1742000,1738000,1761000,1774000
1782000,1724000,1805000,1703000,1698000,1741000
1779000,1799000,1756000,1787000,1810000,1804000
1779000,1705000,1723000,1705000,1813000,1716000
1779000,1798000,1778000,1946000,1880000,1884000
1778000,1828000,1853000,1740000,1762000,1809000
1778000,1719000,1716000,1681000,1733000,1691000
1777000,1856000,1752000,1837000,1825000,1856000
1776000,1803000,1758000,1742000,1798000,1777000
1776000,1875000,1832000,1925000,1871000,1921000
1773000,1748000,1731000,1721000,1709000,1706000
1771000,1670000,1793000,1714000,1707000,1725000
1770000,1735000,1739000,1709000,1664000,1670000
1770000,1664000,1689000,1565000,1655000,1523000
1769000,1810000,1814000,2932000,2861000,2927000
1769000,1702000,1662000,1631000,1682000,1706000
1767000,1816000,1777000,1808000,1793000,1808000
1767000,1795000,1861000,1747000,1759000,1835000
1766000,1812000,1905000,2776000,3010000,2885000
1764000,1797000,1798000,1733000,1809000,1742000
1763000,1729000,1612000,1548000,1589000,1638000
1761000,1707000,1801000,1773000,1740000,1756000
1761000,1770000,1721000,1713000,1752000,1727000
1760000,1806000,1742000,1744000,1737000,1782000
1760000,1741000,1812000,1740000,1714000,1781000
1759000,1836000,1834000,1721000,1797000,1704000
1758000,1774000,1795000,1782000,1780000,1802000
1758000,1762000,1748000,1704000,1704000,1722000
1758000,1709000,1738000,1635000,1625000,1675000
1757000,1817000,1743000,1780000,1782000,1816000
1757000,1891000,1824000,1826000,1888000,1880000
1756000,1813000,1782000,1754000,1757000,1780000
1754000,1721000,1837000,2823000,2800000,2790000
1753000,1652000,1698000,1646000,1650000,1737000
1751000,1762000,1794000,1747000,1796000,1799000
1750000,1810000,1741000,1766000,1833000,1787000
1750000,1820000,1732000,1808000,1746000,1816000
1749000,1820000,1764000,1824000,1827000,1888000
1748000,1883000,1795000,1750000,1872000,1893000
1747000,1763000,1774000,1619000,1761000,1734000
1746000,1715000,1722000,1709000,1775000,1690000
1745000,1679000,1697000,1753000,1688000,1704000
1744000,1778000,1754000,1738000,1834000,1791000
1744000,1752000,1758000,1755000,1800000,1780000
1742000,1748000,1782000,1711000,1676000,1697000
1742000,1753000,1851000,1843000,1831000,1816000
1742000,1651000,1757000,1637000,1707000,1780000
1741000,1724000,1676000,1648000,1720000,1741000
1741000,1714000,1721000,1636000,1693000,1702000
1741000,1765000,1640000,1735000,1839000,1854000
1739000,1764000,1788000,1721000,1754000,1724000
1738000,1653000,1660000,2669000,2839000,2784000
1738000,1726000,1708000,1695000,1658000,1627000
1735000,1768000,1692000,1736000,1768000,1636000
1733000,1830000,1706000,1728000,1744000,1627000
1732000,1759000,1712000,1755000,1737000,1743000
1732000,1861000,1813000,1768000,1797000,1686000
1730000,1786000,1776000,1742000,1755000,1780000
1728000,1735000,1737000,1659000,1746000,1708000
1728000,1705000,1745000,1726000,1730000,1705000
1724000,1697000,1613000,2739000,2714000,2754000
1723000,1718000,1764000,1677000,1679000,1727000
1722000,1731000,1668000,1631000,1726000,1637000
1721000,1775000,1747000,1726000,1713000,1726000
1720000,1706000,1685000,2635000,2646000,2586000
1720000,1695000,1678000,1800000,1799000,1801000
1718000,1824000,1888000,1785000,1712000,1771000
1718000,1920000,1899000,1656000,1806000,1771000
1717000,1794000,1739000,1721000,1716000,1715000
1717000,1773000,1772000,1726000,1776000,1803000
1717000,1723000,1718000,1715000,1711000,1682000
1717000,1758000,1739000,1666000,1720000,1723000
1716000,1681000,1670000,1626000,1712000,1688000
1715000,1799000,1685000,1691000,1701000,1801000
1714000,1714000,1704000,1711000,1725000,1762000
1714000,1689000,1710000,1652000,1707000,1662000
1714000,1619000,1667000,1570000,1720000,1614000
1713000,1795000,1725000,1697000,1718000,1771000
1711000,1663000,1801000,3101000,3250000,3236000
1710000,1768000,1722000,1776000,1792000,1773000
1708000,1725000,1673000,1675000,1631000,1649000
1708000,1660000,1728000,1896000,1615000,1684000
1708000,1683000,1662000,2850000,2901000,2866000
1707000,1777000,1616000,1770000,1705000,1723000
1706000,1646000,1599000,1484000,1683000,1741000
1706000,1722000,1776000,1700000,1736000,1757000
1705000,1747000,1775000,1753000,1760000,1784000
1704000,1711000,1741000,2393000,2398000,2449000
1704000,1737000,1622000,1612000,1730000,1633000
1703000,1810000,1828000,1642000,1757000,1752000
1702000,1739000,1657000,1627000,1795000,1678000
1701000,1649000,1657000,1636000,1671000,1561000
1700000,1970000,1694000,1662000,1701000,1712000
1700000,1693000,1674000,1646000,1724000,1727000
1699000,1652000,1680000,1684000,1691000,1668000
1699000,1621000,1610000,1627000,1637000,1607000
1698000,1747000,1680000,1682000,1677000,1771000
1698000,1777000,1724000,1674000,1695000,1695000
1696000,1700000,1684000,1665000,1665000,1679000
1696000,1665000,1736000,1727000,1664000,1723000
1696000,1655000,1678000,1673000,1707000,1675000
1695000,1740000,1710000,2626000,2593000,2577000
1695000,1741000,1679000,1852000,1678000,1667000
1694000,1701000,1700000,2821000,2793000,2739000
1692000,1669000,1684000,1620000,1653000,1676000
1690000,1677000,1649000,1651000,1627000,1601000
1689000,1555000,1535000,1651000,1635000,1699000
1688000,1642000,1601000,1552000,1647000,1683000
1688000,1692000,1621000,1607000,1615000,1579000
1688000,1791000,1660000,1613000,1688000,1686000
1687000,1703000,1677000,1638000,1688000,1656000
1687000,1703000,1700000,1653000,1662000,1691000
1686000,1673000,1791000,1739000,1849000,1911000
1683000,1763000,1740000,2719000,2791000,2798000
1682000,1641000,1752000,1781000,1700000,1777000
1681000,1670000,1754000,1717000,1714000,1679000
1681000,1720000,1733000,1715000,1710000,1770000
1681000,1665000,1641000,1649000,1669000,1642000
1681000,1734000,1731000,1684000,1727000,1717000
1681000,1647000,1868000,2896000,3031000,3067000
1680000,1666000,1664000,1616000,1635000,1656000
1680000,1769000,1765000,2540000,2582000,2636000
1678000,1659000,1689000,1636000,1698000,1596000
1677000,1766000,1742000,2730000,2797000,2732000
1676000,1675000,1664000,1660000,1670000,1632000
1676000,1604000,1585000,1539000,1584000,1576000
1675000,1773000,1808000,2853000,2736000,2731000
1673000,1654000,1622000,1595000,1595000,1593000
1673000,1641000,1667000,1656000,1607000,1601000
1672000,1587000,1642000,1589000,1659000,1611000
1672000,1695000,1691000,1661000,1628000,1692000
1671000,1722000,1682000,1687000,1600000,1649000
1671000,1656000,1629000,1612000,1579000,1587000
1670000,1629000,1655000,2720000,2794000,2793000
1669000,1602000,1636000,1644000,1686000,1609000
1669000,1725000,1723000,1670000,1670000,1642000
1668000,1653000,1691000,1691000,1687000,1696000
1666000,1783000,1487000,2490000,2338000,2213000
1664000,1671000,1628000,1605000,1581000,1725000
1664000,1640000,1719000,1619000,1638000,1591000
1663000,1691000,1598000,1604000,1609000,1606000
1663000,1702000,1631000,1642000,1760000,1754000
1662000,1714000,1715000,1590000,1668000,1682000
1661000,1636000,1683000,1634000,1662000,1677000
1660000,1691000,1693000,1612000,1702000,1705000
1659000,1663000,1693000,1622000,1723000,1619000
1659000,1626000,1579000,1526000,1601000,1506000
1658000,1687000,1706000,1659000,1735000,1797000
1657000,1731000,1639000,1600000,1669000,1692000
1656000,1707000,1671000,1644000,1691000,1710000
1656000,1668000,1695000,1590000,1647000,1630000
1655000,1613000,1572000,1508000,1563000,1546000
1655000,1655000,1726000,1620000,1622000,1701000
1653000,1660000,1682000,1636000,1637000,1652000
1653000,1798000,1657000,1586000,1679000,1651000
1653000,1650000,1658000,1636000,1586000,1584000
1649000,1610000,1620000,1665000,1601000,1696000
1649000,1608000,1603000,1620000,1583000,1613000
1649000,1576000,1703000,1557000,1585000,1572000
1648000,1695000,1736000,1654000,1750000,1850000
1647000,1603000,1553000,1527000,1534000,1426000
1647000,1724000,1718000,1571000,1678000,1567000
1645000,1710000,1646000,1689000,1645000,1652000
1645000,1987000,1631000,1738000,1707000,1645000
1644000,1659000,1696000,1668000,1694000,1700000
1644000,1527000,1723000,1624000,1679000,1626000
1641000,1629000,1683000,1647000,1681000,1701000
1640000,1608000,1671000,1693000,1674000,1713000
1640000,1540000,1520000,1518000,1654000,1699000
1640000,1619000,1591000,1583000,1548000,1614000
1638000,1645000,1617000,1567000,1650000,1643000
1638000,1584000,1667000,1558000,1603000,1606000
1637000,1641000,1624000,1611000,1605000,1595000
1635000,1594000,1601000,1596000,1730000,1618000
1635000,1648000,1705000,1678000,1661000,1636000
1635000,1497000,1391000,1401000,1508000,1368000
1634000,1582000,1637000,1634000,1617000,1647000
1633000,1648000,1668000,1637000,1647000,1681000
1632000,1718000,1648000,1551000,1578000,1623000
1628000,1646000,1571000,1538000,1572000,1483000
1628000,1633000,1608000,1674000,1666000,1681000
1628000,1551000,1613000,1661000,1518000,1528000
1627000,1663000,1629000,1609000,1692000,1667000
1627000,1740000,1714000,1779000,1836000,1798000
1626000,1702000,1585000,1590000,1559000,1555000
1624000,1659000,1643000,1642000,1666000,1729000
1623000,1607000,1772000,1649000,1649000,1635000
1623000,1661000,1602000,1710000,1613000,1619000
1623000,1758000,1623000,1637000,1636000,1708000
1620000,1620000,1624000,1589000,1607000,1619000
1620000,1720000,1662000,1697000,1705000,1672000
1619000,1543000,1546000,1570000,1552000,1572000
1618000,1593000,1546000,1562000,1635000,1591000
1616000,1603000,1607000,1570000,1559000,1640000
1614000,1677000,1680000,1647000,1698000,1711000
