Abundance Ratio: (129) / (126),Abundance Ratio: (130) / (127),Abundance Ratio: (131) / (128),Abundances (Grouped): 126,Abundances (Grouped): 127,Abundances (Grouped): 128,Abundances (Grouped): 129,Abundances (Grouped): 130,Abundances (Grouped): 131
1.097,1.053,1.066,251400,271000,285400,275800,285300,304300
1.525,1.471,1.374,266000,301000,303400,405700,442900,417000
1.192,1.241,1.21,362100,356200,374700,431500,442000,453300
1.07,1.102,0.985,680900,649100,691800,728400,715200,681500
1.033,0.999,0.975,585300,624800,615500,604900,624300,600100
1.187,1.389,1.276,180800,173000,212400,214700,240300,271000
1.037,1.049,1.017,166300,169100,170500,172400,177400,173300
1.121,1.072,1.09,207100,202600,211200,232200,217200,230300
1.409,1.287,1.394,505400,532000,540100,711900,684600,753100
1.028,1.081,1.065,416500,399500,431900,428000,431700,460000
0.988,1.045,1.049,267600,256800,267000,264400,268300,280100
0.914,0.963,0.928,127400,126900,129100,116500,122200,119700
0.92,0.944,0.949,2342000,2171000,2196000,2156000,2050000,2085000
0.961,1.061,0.979,626300,609100,619600,602100,646100,606300
1.039,1.05,0.97,485500,475300,501000,504400,499200,485800
0.993,1.007,0.979,2719000,2711000,2834000,2700000,2729000,2773000
1.018,0.936,1.078,1368000,1542000,1390000,1392000,1444000,1498000
1.03,0.95,1.025,794700,816800,786800,818400,776200,806600
1.05,1.293,1.328,960600,919100,1048000,1009000,1189000,1391000
1.063,1.014,0.979,618900,648600,649500,658000,657700,635900
0.969,1.041,0.935,201000,184700,209300,194800,192300,195800
0.98,1.037,1.077,640800,648700,629200,627800,672900,677600
0.981,0.94,1.036,318400,327000,317100,312500,307300,328700
0.976,1.105,0.985,150800,144900,165300,147200,160100,162800
0.936,0.959,0.943,134800,142800,133400,126200,136900,125700
0.891,1.086,1.188,172600,160600,157500,153800,174300,187200
0.958,0.919,0.997,441100,472600,444900,422500,434300,443500
1.066,0.913,1.346,78300,81290,66030,83470,74220,88880
0.857,0.991,0.968,112900,130400,138000,96800,129200,133500
1.248,1.275,1.338,539200,544200,530800,673100,693800,710200
0.934,0.968,1.017,1050000,1067000,1022000,980900,1033000,1040000
1.038,1.106,1.248,1123000,1107000,1160000,1166000,1224000,1447000
1.009,1.083,0.998,791500,766500,798700,798500,830100,797200
1.119,1.264,1.041,457500,530900,492000,512000,671200,512100
1.523,1.442,1.436,106200,108900,108600,161800,157000,155900
0.924,0.776,1.111,798800,899200,694300,738100,698100,771200
1.26,1.072,1.274,85740,92250,86510,108000,98890,110200
0.879,0.931,1.029,397400,437200,387300,349300,407100,398700
1.343,1.353,1.358,1444000,1381000,1401000,1939000,1869000,1903000
1.047,0.999,1.067,770800,807000,769300,806800,806200,820900
1.026,0.973,1.015,1334000,1393000,1397000,1369000,1356000,1417000
0.97,1.144,1.035,863900,790900,867900,838200,904600,898200
1.495,0.412,0.849,13940,31280,29510,20840,12890,25040
0.974,1.068,0.929,549400,551300,674200,534900,588700,626600
1.048,0.978,0.992,425000,426200,456300,445600,416700,452600
1.467,1.139,1.377,427400,509900,459300,627100,581000,632500
1.014,1.034,1.058,588000,580100,592500,596200,599800,627100
1,1.04,1.024,325500,331400,335100,325600,344500,343100
0.918,0.999,1.03,773800,766200,734100,710400,765800,756100
1.002,1.058,0.92,306400,307300,326100,306900,325000,300100
1.038,1.027,1.046,832200,906300,858700,864000,930600,898300
1.01,1.089,1.016,223900,231100,246400,226100,251600,250200
1.037,1.016,1.048,60340,65930,63950,62590,66970,67000
1.01,0.921,1.133,209800,224700,192700,211800,206900,218500
0.981,1.044,1.034,450700,459600,457300,441900,479700,472700
1.037,1.399,1.333,203900,167800,179000,211500,234800,238600
1.025,1.254,1.026,192900,163400,197400,197800,204900,202500
1.026,1.059,1.002,858700,925600,937200,881000,979900,938800
1.217,1.214,1.172,1928000,1886000,1838000,2346000,2290000,2154000
1.238,1.488,1.31,259700,227600,265600,321400,338500,348000
1.078,1.147,0.996,346600,364200,390500,373600,417600,388900
1.089,1.068,1.075,343100,386400,384300,373500,412800,413100
1.176,1.172,1.233,565700,597700,574900,665500,700600,709000
1.334,1.338,1.265,732000,726100,824500,976600,971300,1043000
1.12,1.07,1.029,204000,206700,202700,228400,221200,208600
0.981,1.048,1.022,304700,296200,306600,298700,310500,313200
0.966,1,1.013,873700,888100,865100,844300,887900,876200
1.056,0.9,1.022,859300,957100,941700,907400,861900,962800
1.018,1.005,1.011,1263000,1248000,1277000,1285000,1254000,1291000
1.053,0.897,1.05,867000,948000,862700,913100,849900,906100
0.974,0.792,1.033,328400,415500,339300,319800,329000,350600
1.584,1.571,1.542,402300,455200,412800,637200,715200,636700
0.953,1.037,0.951,412700,390500,416900,393500,404900,396600
0.941,0.984,0.974,259000,237000,236600,243700,233200,230500
1.005,1.053,0.982,1069000,1082000,1079000,1075000,1140000,1060000
1.001,1.009,0.936,658100,643300,674500,658600,648900,631300
0.933,1.058,0.912,2623000,2461000,2700000,2446000,2603000,2463000
1.362,1.346,1.313,515300,512600,560400,702000,689900,735800
1.326,1.344,1.28,852600,910800,922100,1130000,1224000,1180000
0.916,100,0.657,8216,,13510,7523,23090,8883
1.323,1.247,1.251,810600,894700,889500,1072000,1116000,1113000
0.917,0.988,0.992,748800,743300,750900,686900,734300,744900
1.101,0.926,1.337,327900,421600,339500,361000,390300,453900
0.987,1,0.917,928400,940600,1011000,916600,940400,927000
0.98,1.034,0.905,870600,821300,879800,852900,849100,796600
1.093,1.231,1.143,1005000,954800,1005000,1098000,1176000,1149000
0.97,1.053,0.99,267600,272100,297900,259500,286500,295000
0.952,1.054,0.984,421800,375300,406900,401700,395600,400500
1.005,1.056,0.976,767000,767000,771900,770700,810000,753300
1.053,1.071,1.043,1355000,1325000,1332000,1427000,1419000,1389000
1.264,1.23,1.225,454500,510000,483100,574600,627100,591900
1.007,0.961,1.066,772100,772800,765300,777900,742600,815900
0.967,1.08,1.16,225600,227100,251800,218300,245200,292200
1.14,0.89,1.035,213000,258000,229100,242800,229700,237000
1.001,1.001,1.052,307600,302600,300900,307900,302900,316600
1.092,0.895,0.822,91260,101000,92600,99670,90330,76150
1.023,0.979,1.054,648500,684600,664000,663600,670100,699900
1.057,1.028,0.959,140200,141800,150500,148200,145700,144400
0.909,0.954,1.003,405600,372300,361400,368800,355000,362400
1.063,1.008,1.125,280200,286300,283400,297900,288700,318800
0.96,0.983,0.859,271100,273000,298800,260300,268300,256700
1.225,1.24,1.312,667300,709000,656800,817200,878900,861800
0.965,0.975,1.001,1377000,1382000,1368000,1328000,1348000,1370000
1.091,1.278,1.234,391000,373600,400000,426600,477400,493600
0.955,0.928,1.046,947100,1027000,924400,904100,952600,967000
0.99,0.965,0.917,670100,679300,725800,663400,655400,665200
1.21,1.175,1.105,101700,115500,120600,123100,135700,133300
0.952,1.112,1.082,178400,167500,184800,169900,186200,199900
1.401,1.375,1.408,3841000,3964000,3816000,5382000,5451000,5372000
0.945,1.091,1.139,377600,352200,386600,356700,384400,440200
0.988,1.095,1.099,282900,261300,272900,279600,286100,299800
1.034,1.015,0.99,486900,475900,490900,503300,482900,486100
1.311,1.428,1.324,413400,408500,409000,541800,583200,541500
1.044,1.257,1.149,129900,118800,140700,135700,149300,161700
1.205,1.249,1.328,421600,419000,404400,508200,523300,537000
1.306,1.468,1.41,1668000,1620000,1679000,2179000,2378000,2367000
0.988,1.117,1.088,1632000,1624000,1736000,1613000,1813000,1889000
1.036,1.084,1.038,119100,118900,127800,123400,128900,132600
0.953,1.093,1.015,1298000,1135000,1232000,1238000,1241000,1251000
1.175,1.125,1.158,493100,490500,493700,579300,551600,571600
1.006,1.005,1.013,981300,981600,965600,986900,986200,978200
1.155,1.201,1.108,760700,725800,805500,878600,871600,892200
0.962,0.932,0.987,822700,810800,799500,791300,755300,789200
0.932,0.955,0.957,1691000,1686000,1642000,1575000,1609000,1572000
1.039,1.001,1.119,812600,844500,799700,844300,845300,895000
1.218,1.362,1.281,790900,733200,756700,963000,998700,969300
1.129,1.054,1.136,683000,693500,721500,771300,731200,819500
0.971,0.996,1.107,613400,628700,613000,595300,626000,678300
0.992,1.004,0.979,802500,813600,807000,796200,817100,790100
1.124,1.362,1.433,116000,112900,106200,130500,153800,152200
1.101,1.07,1.097,306000,308700,300400,336900,330400,329600
1.109,1.202,1.091,396200,413600,521000,439300,497000,568600
1.18,1.226,1.191,162500,170400,174000,191700,208800,207300
0.936,1.027,1.036,384000,383300,370700,359400,393700,384000
1.05,1.054,0.977,534500,522200,534600,561300,550100,522500
0.997,0.826,1.037,249400,258400,266600,248700,213600,276400
1.267,1.308,1.192,594500,585600,619500,753000,765800,738100
1.003,1.011,1.002,583700,596400,605900,585300,603100,607100
1.034,1.038,1.015,1093000,1145000,1166000,1131000,1188000,1184000
0.973,0.963,0.948,642600,671900,653200,625400,646700,619400
1.033,1.056,1.075,319400,298300,291100,329900,315000,312900
1.407,1.241,1.41,1308000,1402000,1305000,1840000,1740000,1841000
1.593,1.66,1.558,494800,484400,502100,788400,804200,782300
1.053,1.003,0.94,401400,418800,431200,422800,420200,405300
1.219,1.25,1.075,57080,52730,63050,69580,65930,67780
1.341,1.38,1.371,206200,194200,200200,276500,268000,274400
1.274,0.99,1.299,371700,477200,390200,473400,472200,506800
1.197,1.282,1.303,422900,410800,447400,506200,526900,583000
1.049,0.983,1.113,630800,620100,653000,661500,609400,726800
1.123,1.205,1.087,525900,486300,515000,590600,585900,559800
1.272,1.391,1.305,158900,161200,194200,202000,224200,253400
1.184,1.242,1.292,417200,452500,460700,494000,561900,595300
1.051,1.055,1.273,97250,97410,88060,102200,102800,112100
1.441,1.497,1.375,178900,176900,197400,257700,264900,271400
1.043,1.041,1.107,481400,526500,491000,501900,548300,543600
0.998,1.013,0.995,1325000,1254000,1288000,1323000,1271000,1281000
0.943,0.999,1,2119000,2072000,2068000,1998000,2070000,2068000
1.243,1.153,1.188,462500,488100,491100,575000,562700,583600
1.215,1.252,1.085,169700,186300,203800,206100,233300,221200
0.966,0.977,0.993,851200,868700,848400,822100,848800,842800
1.114,1.149,1.233,344300,356200,319800,383600,409300,394100
0.985,0.959,0.987,1311000,1347000,1307000,1292000,1291000,1290000
1.021,1.084,1.052,594600,583000,615400,607100,632100,647300
1.289,1.219,1.237,232100,238900,255000,299100,291300,315400
0.95,0.988,0.962,588500,575600,598300,559300,568700,575600
0.906,0.912,0.981,675600,674400,617200,612000,615200,605500
0.933,0.99,0.907,3457000,3246000,3319000,3226000,3213000,3011000
1.024,0.916,1.103,180200,200700,193800,184600,183800,213800
0.984,0.945,0.847,576100,559500,581100,567100,528900,492100
1.079,0.96,1.026,352200,396000,377400,379900,380100,387400
1.1,1.27,1.115,531300,489100,528100,584300,621200,588600
0.987,1.073,1.058,1437000,1359000,1413000,1417000,1458000,1495000
1.607,1.594,1.59,931100,912400,905100,1497000,1455000,1439000
0.982,1.055,1.463,75870,71530,60570,74500,75450,88610
0.968,1.05,1.092,576900,557400,538200,558600,585100,587400
0.972,1.127,1.062,310500,289600,330300,301900,326200,350900
1.119,1.167,1.14,935800,935500,1017000,1047000,1092000,1159000
0.989,1.092,1.098,261000,263000,264300,258000,287300,290000
0.994,0.949,1.002,831600,841100,816200,826500,798500,818000
0.927,0.993,1.011,1143000,1073000,1117000,1060000,1066000,1130000
1.398,1.376,1.208,266400,273800,288600,372400,376700,348600
1.215,0.703,0.936,86980,134600,104400,105700,94660,97760
0.9,1.048,1.035,258600,252500,240100,232800,264500,248500
0.969,1.075,0.995,1804000,1708000,1771000,1748000,1837000,1762000
1.168,1.281,1.304,744100,746800,756400,868800,956700,986100
0.949,0.963,1.016,465900,480200,477800,442000,462300,485400
0.952,1.085,1.035,1421000,1376000,1402000,1352000,1493000,1452000
1.081,0.861,1.036,132600,173700,139300,143400,149600,144300
1.039,1.072,1.076,328100,348900,333200,341000,374000,358300
1.181,0.971,1.125,664200,768700,742700,784700,746700,835700
0.999,0.923,0.97,2844000,2946000,2773000,2840000,2720000,2689000
0.972,1.081,0.994,593000,566700,586300,576500,612500,582900
0.966,1.013,1.046,351100,375400,352000,339100,380200,368100
0.941,1.217,0.906,366400,328400,444300,344900,399600,402500
0.911,0.921,0.98,793000,853400,805000,722700,785600,789100
1.003,1.086,1.105,933800,929500,968100,936300,1009000,1070000
1.663,0.94,1.074,46960,89880,70730,78080,84500,75950
1.418,1.359,1.395,1018000,1030000,1056000,1444000,1400000,1473000
1.234,1.47,1.221,245700,225900,281100,303200,332000,343200
1.508,1.562,1.499,226700,228500,239200,342000,356900,358700
0.929,0.926,1.037,327000,332700,310600,303800,308000,322100
1.038,1.098,0.943,4948000,4879000,5410000,5136000,5360000,5101000
0.949,1.064,0.975,1196000,1134000,1154000,1135000,1206000,1125000
1.217,0.978,0.984,46840,49610,49300,57000,48540,48530
1.066,0.851,1.167,697300,862300,673200,743200,733900,785500
0.929,1.043,1.031,231500,221400,236300,215000,231000,243600
1.026,1.014,1.005,6596000,6599000,6403000,6766000,6690000,6436000
0.858,0.879,1.106,115300,128200,108200,98870,112700,119600
1.03,1.496,1.243,262900,252800,261300,270900,378200,324700
1.031,1.095,0.968,2513000,2401000,2675000,2591000,2629000,2590000
1.004,1.06,1.145,174700,186300,171500,175300,197500,196400
0.956,0.986,1.005,272200,277100,271100,260100,273200,272400
1.058,0.882,1.022,1412000,1576000,1414000,1494000,1390000,1445000
0.803,1.147,1.096,232000,218100,224100,186200,250000,245600
1.13,1.063,0.993,2523000,2562000,2776000,2851000,2724000,2758000
0.997,1.054,1.012,385400,386900,409600,384200,407900,414600
0.916,1.027,1.093,345900,363700,377600,316900,373500,412900
0.885,1.05,1.02,267000,266800,247700,236300,280100,252700
1.152,1.002,1.244,71500,85140,67440,82400,85340,83900
1.01,1.029,0.905,1982000,1921000,2176000,2001000,1977000,1970000
1.161,1.208,1.169,597300,599300,635600,693600,723900,743300
0.912,1.106,0.979,257200,242300,228400,234600,268000,223500
0.946,1.094,1.04,96290,103400,105800,91090,113100,110000
1.055,0.977,1.138,1538000,1569000,1432000,1623000,1532000,1629000
1.319,1.295,1.144,467400,478200,485400,616500,619500,555200
0.843,1.325,1.1,341500,294900,326100,287700,390800,358700
1.346,1.451,1.476,2613000,2506000,2476000,3516000,3635000,3653000
0.975,1.094,0.939,158500,147000,156100,154500,160800,146500
0.892,1.092,1,80210,70090,77630,71580,76530,77650
0.977,1.02,1.063,1772000,1754000,1688000,1732000,1789000,1794000
1.012,0.74,1.21,434400,653000,439000,439800,483100,531100
0.914,1.119,1.02,1037000,1009000,1076000,947400,1129000,1097000
1.015,1.034,1.038,821500,821300,805400,834200,849500,835600
1.601,1.411,1.373,1977000,2092000,2047000,3166000,2953000,2811000
1.234,1.233,1.21,1805000,1829000,1882000,2228000,2255000,2277000
1.325,1.348,1.306,867400,879500,845300,1149000,1185000,1104000
0.994,0.997,1.05,666900,661600,644300,662800,659400,676600
0.951,0.985,1.027,4784000,4432000,4303000,4548000,4366000,4422000
0.984,1.145,1.005,312800,315500,343900,307800,361300,345600
1.109,1.039,1.077,137300,143800,138600,152300,149500,149300
0.915,1.05,0.968,5721000,5473000,5551000,5237000,5745000,5372000
1.357,1.205,1.462,556900,565900,513800,755900,681700,751300
0.946,1.007,1.021,479600,465500,449300,453500,468700,458500
1.52,1.484,1.451,2155000,2161000,2160000,3276000,3208000,3134000
1.032,1.098,1.129,252200,257800,260300,260200,283200,293900
1.016,0.983,0.955,263300,281500,281200,267400,276800,268500
1.006,0.886,1.012,382900,409900,375400,385400,363000,380100
1.072,0.996,1.084,373700,385600,362700,400500,383900,393300
1.021,0.949,0.974,127600,124200,142300,130200,117900,138600
1.206,1.197,1.357,286600,300600,267100,345700,359700,362300
1.014,0.747,1.076,485300,637200,465500,491800,475800,500900
1.246,1.386,1.199,411300,378100,428900,512600,524000,514400
1.054,1.069,0.98,2176000,2075000,2352000,2294000,2218000,2306000
1.041,1.032,1.107,501300,520500,493500,521700,537200,546200
1.295,1.343,1.427,1650000,1591000,1613000,2136000,2136000,2303000
0.896,0.994,0.927,510700,432700,452800,457700,430200,419800
0.956,0.925,0.961,815600,876600,812800,779600,811100,781300
1.277,1.321,1.291,1972000,2058000,2079000,2518000,2720000,2684000
0.935,1.119,0.972,673600,632200,725200,630100,707300,704700
0.968,1.019,1.063,545100,541000,542300,527400,551300,576600
1.046,1.071,1.105,1235000,1220000,1195000,1292000,1307000,1321000
1.03,0.973,0.993,908000,957000,896600,935000,931100,890500
1.169,1.299,1.215,816700,783200,785800,954400,1017000,954400
0.946,0.965,0.995,503000,490300,495500,476000,473100,493100
1.18,1.073,1.303,574000,700900,646900,677500,751800,842700
0.947,0.98,0.997,615500,597800,578600,582600,585800,577100
1.205,1.38,1.28,294000,271000,287500,354300,374000,368000
1.296,1.275,1.245,704600,732000,725300,912900,933500,903000
0.949,1.032,1.048,505400,489900,491700,479500,505600,515100
1.382,1.388,1.417,673900,699300,647000,931000,970400,917000
1.018,0.926,0.96,1055000,1125000,1091000,1074000,1042000,1047000
1.279,1.29,1.272,1323000,1297000,1315000,1692000,1673000,1673000
0.973,1.014,0.972,2451000,2506000,2483000,2384000,2541000,2414000
0.98,1.06,0.935,4479000,4302000,4765000,4390000,4560000,4456000
0.95,1.003,1.033,709200,718900,686200,673800,720800,709100
0.928,1.006,0.918,2087000,1918000,2068000,1936000,1930000,1898000
1.096,1.05,1.121,367100,375100,350500,402400,394000,393100
1.007,1.083,1.127,301600,274800,282000,303700,297800,317700
1.483,1.737,1.661,326000,312100,349700,483600,542100,580800
1.215,1.289,1.23,306900,302100,330600,373000,389500,406700
1.005,1.061,1.031,1236000,1251000,1333000,1242000,1327000,1374000
0.942,1.202,1.097,190100,181700,187800,179000,218400,206000
1.102,1.34,1.063,192000,178800,207100,211600,239600,220000
0.964,1.286,0.928,78990,65030,75940,76150,83600,70450
1.018,0.947,1.012,867900,925300,893900,883500,876500,904300
0.931,1.086,1.061,580400,560800,594200,540200,609000,630500
0.911,1.033,0.983,96070,97440,98840,87490,100700,97140
1.451,1.338,1.336,351000,380700,380300,509200,509600,508200
0.943,0.892,0.894,505000,501600,477800,476300,447400,427100
0.935,1.157,1.163,207600,199000,215100,194200,230300,250100
1.06,0.988,1.049,667700,702400,681600,708100,694100,715300
1.04,1.042,1.031,610200,618300,647300,634700,644200,667000
1.339,1.433,1.408,201100,193500,185300,269300,277300,260900
0.968,1.043,1.026,1747000,1741000,1754000,1691000,1815000,1801000
0.993,0.947,0.989,6115000,6368000,5913000,6070000,6030000,5845000
0.951,0.966,0.995,576000,570700,559400,547900,551200,556500
0.995,0.976,1.03,1391000,1406000,1368000,1384000,1373000,1408000
1.02,1.063,0.994,967900,942100,975600,987700,1001000,969900
0.954,0.87,0.955,192300,203700,194400,183400,177100,185700
1.047,1.005,1.016,636600,693500,695700,666800,697100,706800
1.025,1.115,1.063,707200,720500,774300,724700,803500,823200
1.041,1.06,1.065,756100,768500,773800,786900,814300,824200
0.941,1.047,1.059,139300,152300,129500,131100,159400,137200
1.282,1.281,1.366,192500,193300,186900,246800,247600,255200
1.06,1.121,1.114,367500,383000,425700,389500,429200,474400
1.022,0.978,0.983,1017000,1057000,1053000,1039000,1033000,1035000
0.992,0.935,0.883,118100,132000,120100,117200,123500,106100
0.899,0.967,1.019,146100,153600,133300,131300,148500,135900
0.949,1.023,0.907,690600,688000,715800,655300,703500,649200
1.231,1.232,1.256,420400,416800,440500,517300,513400,553200
1.034,0.644,1.125,308500,544700,344600,319100,350700,387500
0.993,0.983,0.963,1523000,1525000,1511000,1512000,1498000,1455000
0.996,0.984,0.971,334100,338000,332300,332700,332500,322900
1.178,1.19,1.284,301500,297900,285100,355000,354400,366000
0.947,1.025,0.996,1101000,1084000,1072000,1043000,1111000,1068000
1.315,1.397,1.345,927300,935100,934700,1219000,1306000,1257000
1.083,1.195,1.141,891700,898900,998000,966000,1074000,1139000
1.039,1.054,1.103,1049000,1020000,1001000,1090000,1075000,1104000
1.012,0.965,1.021,15600000,16510000,15720000,15790000,15940000,16050000
1.01,1.087,1.027,327700,319600,317900,331100,347600,326400
1.007,1.114,1.196,121800,129900,142600,122600,144700,170500
0.994,1.093,1.063,4888000,5102000,5193000,4858000,5578000,5518000
1.049,0.929,1.013,287200,308600,268400,301300,286800,271900
0.977,1.01,0.977,3294000,3258000,3334000,3218000,3290000,3259000
0.943,0.982,0.982,12270000,12080000,11940000,11570000,11860000,11730000
0.912,1.106,0.996,41650,44080,39310,37980,48770,39150
0.982,0.976,0.974,210000,189100,181600,206300,184600,176900
0.881,1.359,1.039,124900,113700,128800,110000,154500,133800
1.06,0.921,1.051,3008000,3365000,3011000,3188000,3099000,3165000
0.941,1.049,1.122,335900,328500,333000,316000,344700,373700
1.082,0.972,1.157,330900,313600,299500,358200,304700,346300
0.991,1.195,1.095,1583000,1479000,1756000,1569000,1767000,1923000
0.998,0.955,0.996,6954000,7419000,7734000,6939000,7082000,7705000
1.003,1.034,1.092,802400,800500,812800,804500,827900,887500
1.048,0.873,1.263,133000,150300,122300,139400,131300,154400
0.895,0.956,0.899,445000,459200,458100,398100,439200,412000
0.986,0.988,0.956,20950000,20920000,21400000,20660000,20660000,20450000
0.973,0.928,0.859,3565000,3615000,3753000,3470000,3356000,3223000
1.058,1.134,1.076,58440,60640,63110,61800,68770,67900
0.971,1.011,0.969,2934000,2875000,2953000,2850000,2907000,2861000
0.999,0.982,1.028,2062000,2107000,2047000,2061000,2069000,2104000
0.997,0.998,1.019,28760000,28880000,28610000,28660000,28820000,29140000
0.975,1.075,1.155,1862000,1790000,1729000,1815000,1923000,1996000
0.982,0.94,0.977,332600,378100,343400,326600,355500,335400
0.986,1.036,1.004,2019000,2123000,2000000,1991000,2198000,2008000
1.101,0.963,1.128,74850,92410,87730,82410,88950,98990
0.959,0.937,1.034,726000,731800,688200,696300,685600,711300
0.927,0.948,0.895,398300,386000,380300,369100,366100,340300
1.051,1.194,1.037,304100,291400,331700,319600,348000,343900
0.921,1.017,1.027,365200,361100,353400,336200,367400,362800
0.981,1.003,1.006,3968000,3988000,3958000,3894000,4001000,3981000
1.035,1.074,1.034,163200,161600,171200,168900,173500,177000
0.918,1.038,1.11,196000,179300,178000,180000,186200,197600
1.011,0.988,1.016,3348000,3483000,3398000,3383000,3439000,3451000
1.007,1.025,1.005,2217000,2224000,2261000,2233000,2279000,2273000
0.965,1.026,1.005,1111000,1079000,1123000,1072000,1107000,1129000
0.946,0.974,0.99,5429000,5468000,5415000,5137000,5327000,5363000
0.913,0.997,0.963,342400,311500,355900,312600,310700,342600
1.004,0.988,1,5916000,6013000,6056000,5938000,5943000,6056000
1.088,1.231,1.156,2551000,2449000,2629000,2777000,3015000,3039000
1.076,0.918,0.951,567800,689500,632300,611000,633000,601200
1.028,1.083,0.974,699700,695600,722000,719200,753200,703000
1.015,1.159,1.097,687900,668700,663300,698000,774700,727500
0.99,0.994,0.992,525300,524900,543400,520300,521700,539100
1.032,0.912,0.992,290000,290700,305800,299300,265200,303400
1.018,0.995,1,1229000,1259000,1321000,1252000,1253000,1321000
0.928,0.788,1.014,395700,471500,390700,367200,371300,396300
0.959,0.896,0.935,25650000,27430000,26750000,24610000,24570000,25000000
1.011,0.961,1.042,1519000,1594000,1566000,1536000,1531000,1632000
1.082,0.933,1.024,833900,886000,857400,902300,826800,877800
1.007,0.952,0.879,1493000,1479000,1464000,1503000,1408000,1286000
1.104,0.995,1.115,614600,635800,621700,678300,632600,693100
1.446,0.951,1.29,507100,731200,576800,733300,695000,744200
0.913,0.993,1.029,851100,789200,830600,777400,783800,854600
0.981,1.135,0.921,19350000,18330000,21340000,18990000,20810000,19640000
1.135,1.222,0.963,171400,172100,205100,194700,210300,197500
1.113,1.125,1.088,962000,972700,1042000,1071000,1094000,1133000
0.938,1.196,0.993,144600,121900,139700,135600,145800,138700
1.068,1.115,1.066,491000,508300,561000,524200,566900,597900
0.968,0.965,0.975,11640000,11690000,11760000,11270000,11280000,11460000
1.126,1.191,1.003,2533000,2429000,2733000,2851000,2894000,2741000
0.819,0.911,1.101,164000,159500,146100,134300,145200,160800
1.005,1.009,1.01,5002000,5089000,5060000,5025000,5136000,5112000
0.913,1.227,0.882,376700,319000,405000,343800,391500,357200
0.94,0.957,0.986,9507000,9362000,9212000,8935000,8963000,9086000
1.038,0.931,0.998,269100,278400,269500,279400,259100,269100
0.898,1.082,1.009,294300,266100,267900,264300,288000,270200
0.965,0.955,0.944,606300,610500,582600,585000,582900,549900
0.987,0.955,1.018,3137000,2886000,2729000,3097000,2756000,2778000
1.023,0.955,1.06,2197000,2339000,2325000,2248000,2234000,2465000
1.005,1.008,0.997,3070000,3057000,3127000,3086000,3082000,3118000
1.038,0.997,1.016,8401000,8237000,8457000,8723000,8211000,8595000
1.075,0.839,0.983,187500,228300,204000,201500,191600,200500
1.02,0.997,1.109,449400,474600,453800,458300,473200,503400
0.958,0.978,1.044,436600,431600,412700,418200,422200,430900
1.029,0.994,1.024,6447000,6468000,6579000,6633000,6428000,6736000
1.182,0.995,0.993,651300,728700,747900,770000,724800,742400
1.178,1.239,1.223,953600,974800,997600,1123000,1208000,1220000
0.988,1.014,1.098,604100,602100,611100,596900,610600,671200
0.972,1.006,0.944,74450000,74910000,74240000,72380000,75350000,70070000
0.949,1.069,1.071,3736000,3564000,3817000,3543000,3811000,4089000
0.902,0.98,1.167,4203000,3779000,3735000,3791000,3705000,4359000
0.719,1.012,1.059,238600,195700,198100,171400,198100,209800
1.052,1.155,1.119,1368000,1333000,1383000,1439000,1541000,1547000
0.988,0.965,0.969,1011000,1017000,1017000,999700,980800,985400
0.977,0.993,0.909,1564000,1590000,1635000,1528000,1580000,1487000
1.003,1.083,1,492600,445900,490200,494200,483000,490200
0.947,0.944,0.975,145300000,147900000,143300000,137600000,139700000,139700000
0.972,0.984,1.048,423900,447000,437300,412300,439800,458100
0.993,0.987,1.09,380600,402900,405000,377800,397600,441300
1.04,1.016,0.881,152600,165400,174100,158800,168100,153400
0.846,0.759,0.962,43930,58750,57470,37180,44600,55310
0.998,1.038,1.004,3293000,3266000,3282000,3285000,3390000,3295000
0.945,0.929,0.998,9522000,9502000,8701000,9001000,8831000,8685000
1.047,1.033,0.933,440100,440000,470500,460600,454500,438800
0.787,0.999,1.038,229300,215000,204600,180500,214700,212500
1.021,1.018,1,1976000,1944000,1975000,2019000,1979000,1976000
1.036,1.147,1.012,293300,293700,320600,303800,336900,324400
0.983,1.02,1.015,943800,908300,934200,928100,926500,948200
0.985,0.832,1.048,165900,201800,170300,163400,167900,178400
0.972,1.016,0.966,826200,798200,835000,803300,810700,806900
0.381,1.177,0.924,53800,39870,53750,20510,46950,49660
0.973,0.933,0.959,3132000,3254000,3178000,3048000,3034000,3048000
1.004,0.967,1.012,1763000,1803000,1735000,1770000,1744000,1757000
1.002,1.037,0.997,931500,939100,977000,933200,974300,974300
1.006,1.195,1.001,302200,276300,317400,304000,330100,317800
0.919,0.996,0.937,757200,748300,756500,696200,745000,709000
1.196,0.91,1.01,83830,81850,86560,100200,74470,87430
0.911,0.99,1.003,1274000,1182000,1134000,1161000,1171000,1137000
0.976,1.029,0.981,197600,188300,183900,192800,193700,180400
1.095,0.989,0.997,377600,451800,409600,413500,447000,408300
1.463,1.04,1.505,15210,25560,17880,22250,26580,26900
0.97,1.069,0.88,329000,305400,326900,319200,326600,287500
0.931,1.058,1.068,1579000,1518000,1444000,1470000,1606000,1543000
1.046,0.999,0.949,317800,329900,333800,332300,329700,316600
0.957,0.958,0.937,3190000,3096000,3070000,3053000,2966000,2876000
1.032,1.114,1.023,378100,412000,430900,390300,459100,440800
0.981,0.987,0.947,16130000,15910000,15550000,15820000,15710000,14730000
0.981,1.006,1.043,409600,457500,455500,401800,460100,475300
