Abundance Ratio: (126) / (129),Abundance Ratio: (127) / (130),Abundance Ratio: (128) / (131),Abundances (Grouped): 126,Abundances (Grouped): 127,Abundances (Grouped): 128,Abundances (Grouped): 129,Abundances (Grouped): 130,Abundances (Grouped): 131
1.32,1.244,1.262,2152000,2075000,2152000,1631000,1668000,1705000
0.99,1.036,1.026,1655000,1672000,1746000,1672000,1614000,1701000
0.985,0.975,0.999,1681000,1691000,1710000,1707000,1735000,1712000
1.03,0.996,1.018,1780000,1768000,1810000,1727000,1775000,1778000
0.989,0.946,1.019,1725000,1721000,1804000,1744000,1819000,1770000
0.995,0.958,0.977,1738000,1651000,1724000,1746000,1723000,1765000
0.946,1.023,0.956,1781000,1846000,1830000,1882000,1804000,1913000
0.976,0.969,0.965,1967000,2056000,1985000,2014000,2122000,2057000
0.95,0.988,0.975,1972000,2042000,1996000,2076000,2067000,2048000
1.327,1.269,1.305,2771000,2713000,2741000,2087000,2137000,2100000
1.046,0.956,0.931,2190000,2052000,2017000,2095000,2148000,2166000
0.977,0.97,1.048,2129000,2086000,2173000,2179000,2152000,2073000
0.968,0.993,1.007,2217000,2237000,2223000,2289000,2252000,2208000
0.985,1.017,1.003,2401000,2503000,2507000,2438000,2461000,2500000
0.987,0.961,1.024,2535000,2444000,2571000,2570000,2543000,2511000
0.996,0.991,0.99,2633000,2669000,2665000,2642000,2693000,2691000
1.316,1.32,1.325,4268000,4260000,4240000,3243000,3227000,3201000
1.312,1.338,1.3,4432000,4478000,4529000,3377000,3347000,3484000
1.059,0.987,1.012,3819000,3798000,3837000,3606000,3849000,3793000
1.035,0.98,0.949,3786000,3667000,3609000,3660000,3742000,3803000
0.981,1.015,0.989,3785000,3934000,3842000,3857000,3874000,3887000
1.015,1.03,0.961,5194000,5259000,5073000,5119000,5107000,5280000
0.99,1.004,1.01,5129000,5234000,5133000,5182000,5212000,5084000
0.981,1.018,0.967,5882000,5863000,5682000,5995000,5761000,5879000
0.993,0.931,0.949,5961000,5745000,6093000,6001000,6168000,6421000
0.976,1.03,0.975,7087000,7383000,6878000,7263000,7170000,7054000
0.944,0.929,0.965,12080000,11940000,12870000,12790000,12860000,13340000
0.985,0.999,0.973,12890000,12530000,12540000,13100000,12540000,12890000
0.997,1.007,1.021,19710000,19640000,19700000,19760000,19500000,19300000
0.982,0.959,1.007,141900,137600,147900,144500,143400,146800
0.986,0.951,0.976,161300,162300,168300,163600,170600,172500
1.13,1.077,1.128,205700,208700,207100,182100,193800,183700
0.999,0.926,0.977,189600,195600,200000,189800,211200,204600
0.958,0.977,0.946,222800,230800,222700,232700,236400,235400
1.029,1.191,1.032,242200,280500,254800,235400,235600,247000
0.993,1.021,0.996,237000,237700,237000,238700,232800,238100
1.038,0.99,1.002,277600,268800,280000,267600,271500,279400
1,0.994,0.964,275500,286300,283000,275400,287900,293600
1.001,0.935,0.993,289300,291500,300300,289000,311800,302300
0.991,0.959,0.945,296600,306400,298900,299200,319600,316200
0.992,1.001,0.996,297700,300500,308900,300100,300100,310300
0.987,1.024,0.967,299000,309400,294200,302800,302100,304200
1.02,0.993,0.954,333500,337900,327300,327000,340200,342900
0.965,1.011,0.95,316600,329400,324500,328000,325700,341700
1.011,0.925,0.979,339300,326100,346500,335600,352400,353700
1.007,0.95,0.983,339100,337000,338500,336800,354500,344500
0.98,1.004,0.982,340800,346000,335400,347600,344500,341600
0.986,0.987,1.008,344400,359300,368200,349200,364000,365400
1.029,1.076,1.005,374400,352800,343700,363700,327900,341900
1.002,1.007,0.972,373100,373700,378500,372400,371000,389500
0.992,1.008,0.926,388700,399800,383300,391800,396600,414000
1.015,1.023,0.975,403000,421900,413100,396900,412400,423900
1.012,0.965,0.963,408900,420400,417900,404200,435600,434000
0.924,1.087,1.024,376800,433500,410900,407800,398700,401200
0.933,0.95,0.978,391800,399900,403000,419900,420800,412100
1.211,1.14,1.116,516700,523100,519300,426800,458900,465300
1.016,0.976,0.983,435300,430200,436000,428400,440800,443400
0.974,1.021,0.999,418300,433700,429100,429300,424500,429600
0.956,1.013,1.005,411000,441400,441300,429800,435700,438900
0.986,1.109,0.925,426700,469600,415600,432700,423500,449500
1,0.982,1.011,432600,440600,454000,432700,448500,449100
1.013,0.953,0.943,439000,454400,472700,433200,476600,501400
1.015,0.93,0.98,447000,433300,466100,440500,465800,475900
1.032,1.029,0.99,458100,458800,459300,443900,446000,463900
1.001,1.002,0.97,450100,460800,460100,449700,459800,474200
0.986,0.97,0.958,448800,433000,430300,454900,446600,449200
1.029,0.993,1.042,476200,470900,482700,462800,474200,463400
0.997,0.942,0.968,464100,450000,461500,465600,477800,476700
1.003,0.933,0.977,470500,454200,467400,469100,486900,478500
1.017,0.963,0.98,503600,505900,505600,495400,525400,515700
0.979,1.036,0.98,489600,520000,517500,499800,502000,527900
0.984,1.024,0.946,494700,498800,479900,502700,487300,507100
1.006,0.963,0.994,506900,518900,539300,503900,539000,542300
1.03,0.99,0.961,519300,510100,518500,504400,515100,539600
0.901,0.983,0.985,454900,474200,481800,504600,482300,489100
1.001,0.997,0.987,505900,504600,511300,505400,506000,518200
1.025,1.186,0.966,534100,625900,510600,521000,527800,528800
0.973,0.969,1.024,506800,493000,530600,521100,509100,518200
0.973,0.954,1.005,511600,517500,541700,525800,542500,539200
1.024,0.957,0.987,557100,536400,555500,544100,560500,563100
1,0.925,0.977,551000,545300,554400,551300,589200,567400
1.015,1.006,1.036,559800,556800,584400,551700,553600,564200
0.956,0.923,0.982,536300,543900,568100,561200,589400,578700
0.975,0.993,0.977,561000,563200,552200,575400,567300,565500
0.919,1.009,0.988,530000,575200,561600,576500,570200,568200
0.989,0.967,0.995,572700,575800,598100,579300,595800,601000
0.971,1.033,0.967,563300,584500,577100,580100,565700,597200
0.927,1.055,1.119,538600,535400,556900,580900,507700,497600
1.009,0.988,0.96,594500,602900,587300,589500,610100,612100
1.006,1.056,0.993,596900,606600,608200,593500,574500,612500
1.053,1.022,0.926,626100,660200,611700,594400,646200,660500
1.047,0.947,0.943,626000,594700,591800,597700,627800,627900
1.017,0.877,0.961,613100,583900,619900,603000,665500,644900
1.066,1.069,0.975,652300,720200,712800,611700,673500,731400
0.945,0.94,0.996,581900,589100,612800,616100,626700,615500
0.973,1.032,0.999,599600,609800,609400,616300,590800,609900
1.005,0.936,1.042,622200,603700,649600,619300,645100,623400
0.977,0.952,1.016,620800,626200,636400,635400,657900,626300
1.03,1.023,0.977,669600,656600,661600,650200,641800,676900
1.166,1.185,1.183,770700,793900,789300,661100,670000,667000
0.966,1.035,0.959,647900,686700,658300,670900,663700,686500
0.998,0.963,0.947,671700,697900,689800,672900,724600,728300
1.024,0.974,0.972,692600,646900,676800,676100,664500,696000
1.005,1.048,0.974,687400,722600,683600,683700,689700,701800
0.964,1.007,1.034,660900,713300,730200,685400,708700,706500
1.009,1.007,1.043,692700,687600,695300,686300,682900,666600
1.029,0.992,0.98,706200,689600,717200,686300,695300,731500
0.987,0.992,0.982,708700,725200,718600,718400,730700,731600
1.175,1.042,1.141,845800,855700,817800,719700,821200,716400
0.992,1.013,1.006,716100,743000,739300,721800,733200,734800
1.018,1.036,0.98,749500,774600,764000,736300,747900,779400
1.093,0.982,0.978,807000,739100,739500,738200,752900,756100
0.986,0.988,0.962,731000,754500,727200,741100,763400,755800
1.313,1.27,1.272,977500,958800,989900,744200,755200,778400
1.006,1.004,1.004,773400,769400,774300,768600,766300,771200
1.309,1.272,1.244,1009000,1019000,1034000,771200,801300,831700
1.235,1.175,1.232,953500,983800,986100,771800,837600,800200
1.049,0.987,0.926,820200,803800,792500,781900,814200,855900
0.981,1.003,1.001,801300,806500,782200,817200,803800,781400
1.025,0.939,1.023,840900,786500,804600,820500,837400,786900
1.008,1.005,1.018,831600,837200,854100,825100,832900,838900
0.99,1.006,0.992,820600,820800,816200,828600,815800,823100
0.96,0.979,0.973,802600,814200,830300,836300,831500,852900
0.972,0.989,1.054,814800,838400,868400,838700,847400,824200
0.978,0.99,0.984,832000,836200,846600,850800,844600,860100
1.018,1.036,0.974,876000,915900,877700,860500,884000,901500
0.979,0.985,1.011,852500,874800,885500,870500,888100,875500
0.971,0.998,0.991,869800,913700,888700,895700,915700,896700
0.982,1.054,0.922,879900,982500,895000,895700,931900,970400
1.056,0.977,1.025,954500,933600,949400,903700,955100,926400
1.034,1.009,1.03,957000,933100,927600,925700,924500,900600
1.051,0.982,1.012,977100,1019000,1011000,929300,1037000,999200
0.991,0.984,0.918,929500,912900,910600,937500,927600,992400
1.236,1.255,1.202,1166000,1187000,1158000,943300,946000,963600
0.962,1.019,0.928,914200,988300,920100,950300,970000,992000
1.034,0.982,0.953,990900,977500,949500,957900,995500,996400
0.981,0.993,1.008,955300,978200,981600,973800,985200,973400
1.019,1.076,0.997,998800,1033000,991900,980500,960300,995300
0.975,0.997,0.998,959100,950000,981200,983900,953300,983100
1.045,1.016,1.007,1034000,1030000,1015000,989200,1014000,1008000
1.005,1.018,0.953,1000000,992200,944800,995000,974600,991900
1.027,0.963,1.021,1039000,1042000,1104000,1012000,1082000,1082000
1.111,1.065,0.963,1124000,1154000,1056000,1012000,1083000,1096000
0.984,0.952,0.937,1000000,988100,1013000,1016000,1038000,1081000
0.975,0.929,0.975,997400,960800,1008000,1023000,1034000,1034000
1.03,1.012,1.017,1054000,1036000,1094000,1023000,1023000,1076000
1.014,0.999,0.968,1066000,1090000,1079000,1051000,1091000,1115000
0.983,0.96,0.96,1041000,1017000,1026000,1060000,1059000,1069000
0.959,1,0.982,1025000,1033000,1004000,1069000,1032000,1023000
1.063,0.977,1.043,1142000,1078000,1104000,1074000,1103000,1059000
1.052,0.974,1.032,1155000,1127000,1162000,1097000,1157000,1126000
1.014,0.957,0.979,1128000,1064000,1121000,1112000,1112000,1145000
0.98,0.999,1,1105000,1137000,1160000,1128000,1138000,1160000
1.029,0.993,0.959,1204000,1188000,1194000,1171000,1197000,1245000
1,0.972,0.938,1177000,1152000,1167000,1177000,1185000,1245000
1.014,0.979,1.006,1219000,1254000,1269000,1202000,1281000,1261000
1.055,0.984,0.99,1281000,1232000,1250000,1214000,1252000,1263000
0.96,1.046,0.987,1222000,1224000,1207000,1273000,1170000,1223000
1.021,1.075,1.038,1304000,1362000,1276000,1276000,1267000,1229000
1.032,1.004,1.083,1343000,1326000,1341000,1301000,1322000,1239000
1.022,1.006,0.975,1357000,1358000,1370000,1328000,1350000,1405000
1.056,0.989,0.99,1414000,1410000,1410000,1339000,1427000,1424000
0.997,0.97,1.012,1361000,1333000,1364000,1365000,1374000,1348000
1.013,1.063,0.996,1468000,1507000,1463000,1450000,1418000,1469000
0.986,0.964,1.011,1434000,1427000,1497000,1454000,1481000,1480000
0.96,1.036,0.95,1397000,1374000,1344000,1455000,1325000,1415000
0.966,0.981,0.965,1423000,1440000,1475000,1474000,1468000,1529000
0.989,1.015,0.992,1480000,1501000,1522000,1497000,1479000,1535000
0.973,0.999,1.034,1474000,1506000,1523000,1515000,1507000,1472000
1.025,0.969,0.97,1553000,1536000,1485000,1516000,1585000,1531000
0.977,1.034,1.075,1485000,1473000,1564000,1520000,1425000,1455000
1.016,0.975,0.999,1549000,1518000,1531000,1524000,1557000,1532000
1.049,1.017,1.01,1606000,1494000,1566000,1531000,1469000,1550000
0.99,1.021,0.985,1717000,1706000,1672000,1734000,1671000,1697000
1.258,1.301,1.265,2214000,2246000,2189000,1760000,1727000,1730000
0.993,0.993,1,1804000,1818000,1808000,1817000,1832000,1808000
1.105,1.119,1.066,2064000,2036000,2039000,1868000,1819000,1912000
1.063,1.084,1.052,1987000,2092000,1935000,1869000,1930000,1839000
1.031,0.955,0.971,1959000,1874000,1958000,1899000,1962000,2016000
0.973,0.94,1.013,1935000,1929000,2009000,1989000,2051000,1984000
0.98,0.963,0.959,1964000,1932000,1982000,2004000,2005000,2067000
0.994,0.991,1.025,2003000,2030000,2069000,2014000,2049000,2019000
1.02,0.889,0.962,2120000,2056000,2217000,2080000,2312000,2306000
1.21,1.165,1.168,2545000,2630000,2567000,2103000,2256000,2198000
0.985,0.97,0.997,2079000,2097000,2135000,2110000,2163000,2142000
1.073,1.051,0.993,2350000,2423000,2283000,2189000,2306000,2298000
1.004,0.983,1.025,2497000,2500000,2557000,2488000,2543000,2496000
0.946,0.955,0.999,2739000,2682000,2785000,2894000,2808000,2786000
1.046,0.961,1.073,3063000,3016000,3270000,2930000,3139000,3049000
0.958,0.997,0.972,2820000,2943000,2897000,2943000,2953000,2982000
1.296,1.237,1.264,4097000,3996000,3936000,3163000,3230000,3114000
1.01,1.011,1.013,3416000,3356000,3399000,3382000,3320000,3354000
1.312,1.267,1.221,4570000,4519000,4498000,3484000,3566000,3684000
1.013,0.981,0.966,3763000,3631000,3594000,3716000,3701000,3720000
0.961,0.939,0.987,3575000,3698000,3805000,3720000,3939000,3856000
1.179,1.218,1.208,4451000,4521000,4730000,3776000,3711000,3915000
1.067,0.964,0.958,4280000,3980000,3919000,4012000,4128000,4089000
1.006,1.018,1.001,4055000,3918000,4069000,4030000,3850000,4065000
1.261,1.315,1.297,5201000,5257000,5338000,4125000,3999000,4116000
0.979,0.976,0.947,4131000,4169000,4099000,4221000,4270000,4329000
1.042,1.032,1.017,4775000,4601000,4532000,4581000,4457000,4457000
0.932,0.914,0.941,4776000,4680000,4766000,5123000,5119000,5067000
0.987,0.964,1.007,5575000,5395000,5407000,5650000,5597000,5367000
1.001,1,1,5791000,5513000,5610000,5787000,5513000,5612000
0.982,0.964,0.997,7270000,7113000,7267000,7402000,7382000,7288000
0.956,0.969,0.989,7662000,7732000,7818000,8014000,7981000,7906000
0.967,0.969,0.955,9253000,9688000,9064000,9567000,10000000,9488000
0.927,1.025,0.931,9362000,9714000,9352000,10100000,9479000,10050000
1.023,0.978,0.978,12700000,12260000,12310000,12420000,12530000,12580000
0.974,0.951,1.001,19370000,19310000,19790000,19880000,20320000,19770000
0.978,0.993,0.953,20240000,19310000,18990000,20690000,19450000,19940000
0.984,0.994,1.011,26860000,27320000,27260000,27310000,27480000,26980000
0.95,1.021,0.986,50400000,52240000,49760000,53080000,51170000,50480000
0.977,0.951,1.007,65590000,65410000,66740000,67130000,68750000,66280000
1.003,1.03,1.013,153000000,153200000,149900000,152600000,148700000,147900000
1.011,0.936,0.971,195500,197700,198200,193400,211200,204100
0.971,1.098,0.956,190700,217800,214100,196500,198400,224000
1.054,0.946,0.951,207500,195800,202500,196900,207000,212900
0.984,0.939,0.976,197500,192500,201300,200700,205100,206300
0.97,0.979,0.995,202200,207200,212900,208500,211700,214000
1.013,0.932,1.024,213100,201300,220200,210400,216100,215000
1.193,1.08,1.137,261900,263000,260300,219600,243500,229000
0.966,0.936,0.975,215300,218100,216400,223000,233000,222000
0.988,0.96,0.994,226300,231100,244100,229000,240700,245600
0.96,0.952,0.937,220200,227200,219500,229500,238700,234200
1.026,1.011,1.033,236500,243600,245500,230500,240900,237600
1.02,0.92,0.944,238200,229800,235600,233500,249700,249700
1.065,0.952,0.978,254100,248500,248800,238700,261100,254400
1.007,0.947,0.995,251300,242100,254100,249400,255800,255400
1.002,0.917,0.978,263100,257500,266700,262600,280800,272800
0.999,0.978,1.029,267800,274500,281400,268200,280600,273500
0.994,1.054,1.015,269900,269800,279300,271400,255900,275200
0.98,0.994,1.014,268400,281000,272600,273700,282800,268700
1.153,1.188,1.121,318400,327100,324000,276300,275300,289100
0.997,1.014,0.986,278100,281200,280700,279100,277400,284600
1.054,0.97,0.926,295700,273200,267000,280600,281500,288300
0.962,1.001,0.928,277500,289800,276500,288600,289500,297800
0.995,1.034,1.006,292300,307000,296600,293700,296900,294700
1.021,1.008,0.987,305100,300000,313100,298800,297500,317400
1.029,0.96,0.973,308400,303800,312700,299800,316500,321300
0.975,1.043,0.97,292700,307800,296500,300300,295100,305700
0.94,1.019,0.981,286800,309300,301500,305200,303400,307400
0.952,0.994,0.94,294900,324300,303200,309600,326400,322400
1.021,0.984,0.966,316800,323300,325500,310200,328400,336900
1.003,0.999,0.922,326000,330700,327100,325100,331100,354700
0.992,0.973,0.969,325200,328500,344200,327700,337700,355300
0.972,0.915,0.987,319700,323800,332800,329000,353900,337200
1.021,0.98,1.046,339400,332200,345600,332400,338800,330400
0.986,0.99,0.995,330500,335000,340500,335100,338500,342100
0.993,0.955,1,333300,334200,338100,335500,349800,338200
1.044,0.969,0.874,354000,341400,311400,339000,352200,356500
1.011,1.095,1.078,343100,389300,398200,339200,355700,369300
0.995,1.014,1.043,340300,345500,341100,342100,340600,326900
1.008,0.951,0.978,346400,345000,350900,343600,362700,358800
1.145,1.125,1.097,393700,401900,402300,343800,357300,366800
0.984,1.03,0.96,344900,365800,351600,350500,355200,366100
1.024,1.014,0.96,359700,362700,353800,351200,357600,368700
1.018,0.992,0.98,360400,361600,366900,354200,364500,374400
0.998,0.993,0.974,356200,346400,355900,356800,349000,365300
0.993,1.033,0.979,357500,366200,357300,360100,354400,365100
1.006,0.961,0.954,364600,362400,350800,362500,377100,367800
0.976,1.028,0.969,355300,372500,368000,364100,362100,379700
0.974,1.031,1.002,358300,360300,367900,368000,349300,367300
1.028,0.966,1.046,383400,376200,390200,373000,389300,372900
1.009,1.025,0.997,377000,378900,374100,373800,369700,375200
0.988,1.02,0.984,370200,392500,383600,374700,385000,389900
0.981,0.974,0.982,376400,374800,376100,383800,385000,383000
0.94,0.974,0.995,362300,378500,371600,385400,388500,373700
0.994,0.948,0.936,390600,384100,360800,392900,405100,385500
1.024,1.038,0.993,403700,418700,415600,394400,403300,418500
1.045,0.984,1.01,426900,418100,432200,408600,424900,427900
1.025,0.974,0.991,429100,430500,432500,418500,442100,436300
1.018,1.004,0.952,433500,439600,433800,425700,437800,455800
1.197,1.269,1.174,516500,537600,502200,431700,423600,427800
0.98,0.996,1.03,426100,437700,475900,435000,439300,462100
1.003,1.026,0.935,439700,464200,424800,438100,452300,454500
0.975,0.984,0.953,428100,438300,428600,439300,445200,449700
1.239,1.263,1.198,547600,556400,564400,442100,440600,471100
0.985,0.968,0.993,437500,445400,452100,444100,460000,455100
1.006,1.005,1.024,449300,453400,471200,446600,451100,460200
1.05,0.947,0.985,481900,443800,470200,458900,468700,477600
0.991,0.962,1.143,460300,460900,474700,464700,479300,415400
0.997,0.968,0.988,465900,459700,471200,467100,474900,476900
1.034,0.903,0.948,483200,457300,480400,467200,506600,506700
0.978,0.94,0.997,463700,442600,497200,474200,470800,498700
1.01,0.971,0.963,483100,474800,477600,478300,488900,496200
0.988,0.988,0.927,490600,498800,519500,496500,504900,560400
1.084,0.97,0.978,543000,518800,534800,501000,534600,547000
0.962,0.933,0.994,486200,481400,501700,505500,515700,504800
1.021,1.043,1.006,521400,520300,524900,510800,498600,521700
1.268,1.15,1.223,648100,671000,703600,511300,583500,575100
1.005,0.986,0.997,516800,523200,525000,514300,530600,526800
0.961,1.125,0.931,497100,565700,508400,517300,502900,546100
1.028,1.052,0.963,532300,520200,503700,517800,494600,523300
0.954,0.946,0.963,494400,498500,524800,518100,526900,545100
0.97,0.998,0.931,509400,526300,527100,525300,527100,566100
0.974,0.973,0.986,514100,532300,533100,528100,547100,540500
0.966,1,1,510500,527600,527300,528400,527400,527000
0.983,0.996,0.976,524100,535700,526500,532900,537800,539700
1.002,0.971,1.012,551200,591200,541800,550000,608900,535700
1.012,0.975,0.972,557200,540300,553100,550800,553900,568900
0.999,0.937,0.971,551500,561200,553800,552100,598900,570500
1.027,0.964,1.016,567500,557500,573500,552500,578000,564300
0.99,0.98,0.973,555600,536200,606900,561000,547300,623900
1.04,0.99,0.965,587300,584500,582700,564900,590600,603500
1.007,0.996,1.036,569600,572300,554600,565800,574500,535100
0.947,0.975,1.097,536500,547000,543400,566500,561100,495400
1.019,0.979,1.085,580200,580700,638600,569300,593300,588500
1.019,0.989,0.948,581000,553100,565000,570400,559300,596000
1.178,1.173,1.195,677300,651300,699200,575200,555300,585100
1,1.023,1.006,576400,584900,604200,576300,571900,600500
1.018,1.06,0.921,594300,638600,573000,584000,602300,622200
1.067,0.989,1.019,623700,598400,600300,584500,604900,589400
1.029,0.983,0.973,607400,589700,589800,590000,600000,606200
1.016,0.939,0.976,604900,601000,633000,595400,640300,648600
0.979,0.985,1.001,587100,572500,579900,599700,580900,579100
0.964,0.979,0.968,589300,597500,607800,611500,610300,628000
0.968,0.993,1.001,593600,603800,608300,613000,608300,608000
0.97,1.08,0.966,596000,657000,600100,614400,608400,621400
0.937,0.994,0.955,583200,613400,607700,622500,617100,636600
1.016,0.956,1.022,636800,609500,638700,626600,637200,624900
0.947,0.974,0.98,604400,625600,622500,638100,642100,635500
1.036,0.983,1.018,681400,679200,684400,657400,690700,672100
0.996,1.031,0.985,668500,703300,696100,671500,682100,706600
0.969,0.934,0.984,650700,634600,662600,671800,679300,673300
0.985,1.022,1.002,661500,671500,653100,671800,656800,652000
1.001,0.973,1.02,690000,699300,722200,689000,719000,708200
1.039,1.075,0.962,720200,786900,715300,693200,732100,743400
1.021,0.968,1,710400,685400,722300,696000,708200,722200
1.061,1.008,1.001,749400,720400,738800,706500,714600,738100
1.27,1.272,1.214,919400,947500,921000,724200,745200,758600
0.985,0.958,0.966,717000,718000,745700,727700,749300,771800
0.945,0.962,0.971,699800,676300,716800,740800,703300,738300
1.002,0.959,0.947,745900,761900,752600,744100,794100,794400
1.261,1.219,1.162,941400,911900,902400,746300,747900,776900
0.995,0.961,0.969,757900,721200,720900,761500,750300,744300
1.047,1.032,1.017,816100,781800,747200,779400,757400,734400
0.971,0.989,1.001,758300,748800,734300,780700,756900,733800
0.993,0.972,1.014,781800,781300,818400,787500,803700,807500
1.019,1.044,1.004,805100,820000,785300,790300,785600,782100
0.997,1.015,0.969,796100,806200,768100,798300,794400,792700
1.018,0.989,0.986,815000,833700,790600,800400,842900,801900
1.059,1.016,1.065,874500,866000,864300,826000,852100,811200
0.945,0.991,0.985,823900,808100,839100,871600,815300,852200
1.04,1.005,1.085,911700,902600,975300,876500,897900,898800
1.148,1.207,1.244,1007000,1086000,1110000,877000,899500,892800
1.043,1.007,0.975,915400,905600,893600,877800,899400,916800
1.005,1.007,1.001,890600,905800,908000,886100,899700,907100
1.014,0.948,1.019,908800,849800,926100,896100,896700,909300
0.97,1.046,0.907,892000,832600,811500,919800,795700,894400
0.981,0.994,1.009,910700,921300,927300,928500,926700,919200
1.022,0.97,1.022,952900,969500,1017000,931900,999500,995200
1.263,1.216,1.276,1205000,1214000,1236000,954200,998100,969400
0.977,1.083,0.957,941600,923300,960900,964100,852600,1004000
1.056,1.046,1.033,1027000,1056000,1053000,972700,1009000,1019000
0.887,0.964,0.972,893200,987600,1001000,1008000,1025000,1029000
0.971,0.975,0.983,983100,973700,950800,1012000,999100,967100
0.967,1.023,0.987,995600,1044000,1007000,1029000,1021000,1020000
1.046,1.016,1.006,1077000,1054000,1083000,1029000,1038000,1077000
0.999,0.988,0.998,1036000,1025000,1041000,1038000,1037000,1042000
1.016,0.96,0.971,1066000,1032000,1044000,1049000,1076000,1075000
0.997,0.955,0.937,1079000,1113000,1098000,1082000,1165000,1172000
1.2,1.191,1.198,1302000,1307000,1344000,1085000,1097000,1122000
0.998,1.011,0.986,1086000,1057000,1060000,1088000,1046000,1075000
1.303,1.23,1.293,1447000,1378000,1442000,1110000,1121000,1115000
1.012,0.948,0.979,1142000,1139000,1185000,1129000,1201000,1211000
0.985,0.981,0.973,1140000,1159000,1106000,1158000,1181000,1137000
1.01,0.956,0.981,1179000,1172000,1210000,1168000,1225000,1233000
0.958,0.98,0.973,1127000,1164000,1144000,1176000,1188000,1176000
0.954,0.961,1.066,1139000,1123000,1261000,1194000,1169000,1183000
0.998,0.979,0.991,1204000,1177000,1185000,1206000,1203000,1195000
1.003,0.963,0.968,1217000,1170000,1219000,1213000,1215000,1260000
1.014,0.995,0.989,1247000,1261000,1206000,1231000,1267000,1219000
0.969,0.858,0.916,1206000,1059000,1115000,1245000,1234000,1217000
1.003,1.075,0.991,1326000,1376000,1332000,1321000,1280000,1344000
1.029,0.991,1.009,1371000,1327000,1364000,1333000,1340000,1352000
0.896,1.022,1.041,1196000,1300000,1379000,1335000,1272000,1324000
1.015,0.986,0.996,1359000,1297000,1351000,1338000,1315000,1356000
1.018,0.968,0.992,1370000,1365000,1368000,1346000,1410000,1379000
0.988,1,1.009,1347000,1377000,1391000,1364000,1377000,1379000
1.351,1.297,1.297,1850000,1827000,1846000,1370000,1409000,1424000
1.261,1.344,1.294,1744000,1778000,1799000,1384000,1322000,1391000
0.997,0.997,0.985,1420000,1444000,1421000,1425000,1447000,1443000
0.981,1.024,0.991,1497000,1502000,1513000,1526000,1467000,1526000
1.049,0.943,1.013,1614000,1519000,1565000,1538000,1612000,1544000
0.985,0.987,1.081,1576000,1571000,1735000,1600000,1591000,1604000
1.112,0.983,0.843,1797000,1758000,1508000,1616000,1788000,1790000
0.976,0.971,0.967,1631000,1638000,1642000,1671000,1688000,1698000
1.145,1.347,1.28,1926000,1822000,1839000,1682000,1353000,1437000
0.987,0.934,0.989,1694000,1581000,1659000,1716000,1693000,1677000
1.018,0.982,1.019,1775000,1818000,1855000,1743000,1852000,1821000
0.97,0.98,0.973,1791000,1786000,1823000,1846000,1822000,1873000
0.993,0.983,0.992,1833000,1800000,1839000,1847000,1831000,1855000
0.989,0.997,0.974,1848000,1899000,1910000,1869000,1904000,1962000
1.001,0.991,0.988,1914000,1922000,1910000,1913000,1939000,1932000
1.002,0.959,1.003,1938000,1876000,1933000,1934000,1956000,1928000
0.994,1.08,1.005,1957000,2029000,2012000,1969000,1878000,2002000
1.001,1.029,0.982,1977000,1916000,1918000,1975000,1863000,1953000
0.932,0.974,1.01,1857000,1901000,1967000,1993000,1952000,1947000
1.108,0.949,1.023,2266000,1940000,2168000,2045000,2044000,2119000
0.964,0.968,0.952,2053000,2025000,2040000,2129000,2091000,2143000
1.013,0.939,1,2161000,2109000,2201000,2133000,2246000,2202000
1.014,0.934,1.011,2178000,2011000,2105000,2147000,2153000,2082000
0.953,0.934,0.95,2055000,2054000,2047000,2156000,2199000,2155000
1.061,1.022,0.977,2309000,2253000,2224000,2175000,2205000,2277000
1.237,1.298,1.195,2923000,2973000,2883000,2364000,2290000,2412000
0.922,1.004,1.015,2181000,2247000,2253000,2366000,2238000,2220000
0.968,1.012,1.001,2334000,2465000,2417000,2411000,2436000,2415000
1.133,1.131,1.165,2852000,2952000,2946000,2517000,2610000,2528000
1.062,0.92,1.003,2730000,2592000,2738000,2570000,2817000,2730000
0.992,1.003,1.016,2562000,2662000,2603000,2583000,2653000,2561000
0.976,0.989,1.006,2759000,2758000,2787000,2827000,2788000,2772000
0.983,0.969,0.968,2866000,2914000,2823000,2914000,3007000,2917000
0.932,0.955,0.961,2816000,2892000,2806000,3023000,3028000,2919000
1.032,0.97,0.955,3397000,3423000,3273000,3293000,3528000,3428000
0.989,0.987,0.994,3277000,3263000,3295000,3313000,3305000,3313000
1.021,1.008,0.986,3418000,3393000,3364000,3349000,3367000,3410000
0.997,1.012,1.013,3399000,3435000,3436000,3410000,3396000,3392000
1.033,1.023,1.009,3790000,3646000,3651000,3669000,3565000,3618000
0.943,1.009,0.984,3712000,3969000,3846000,3936000,3932000,3908000
0.995,0.967,0.975,4061000,3948000,4028000,4081000,4084000,4130000
1.022,0.992,1.028,4614000,4545000,4709000,4516000,4584000,4582000
1,0.967,0.977,4520000,4465000,4465000,4521000,4619000,4571000
0.987,1.03,0.963,4555000,4461000,4357000,4613000,4333000,4522000
0.986,1.05,0.936,4735000,5068000,4491000,4802000,4827000,4799000
1.254,1.241,1.308,6493000,6544000,6833000,5176000,5271000,5223000
0.967,0.974,0.98,5323000,5385000,5402000,5502000,5530000,5511000
