Abundance Ratio: (129) / (126),Abundance Ratio: (130) / (127),Abundance Ratio: (131) / (128),Abundances (Grouped): 126,Abundances (Grouped): 127,Abundances (Grouped): 128,Abundances (Grouped): 129,Abundances (Grouped): 130,Abundances (Grouped): 131
0.972,0.943,0.921,672100,724600,733700,653600,683700,676000
1.092,1.037,1.102,671000,704000,703600,732600,729800,775400
0.976,1.092,1.046,670700,666100,695200,654800,727300,727000
1.314,1.333,1.303,670300,689500,691100,880600,918900,900200
1.213,1.206,1.212,670100,694800,688600,812800,837700,834800
1.028,0.97,0.939,669600,703400,703700,688300,682300,661100
1.027,0.977,1.015,669400,694200,666600,687700,678400,676600
1.474,1.5,1.483,669300,669500,691400,986300,1004000,1025000
0.939,0.993,1.001,669200,651400,650000,628300,647000,650700
0.999,1.117,1.085,667600,655100,669600,666700,731700,726700
1.045,0.911,0.961,667000,757400,707000,697300,690200,679700
1.551,1.451,1.514,667000,683400,673000,1035000,991800,1019000
1.393,1.533,1.548,666400,639800,633100,928100,980900,980000
0.961,1.025,1.019,665900,680400,671300,639900,697000,684100
0.948,0.979,1.005,665900,663200,616800,631600,649200,620100
1.05,0.998,1.001,665300,695000,699300,698800,693400,699700
0.988,1.015,1.054,665100,662000,660500,657500,671800,695900
0.987,1.02,1.04,664900,662700,667800,656500,676300,694500
0.964,0.973,1.05,664800,687100,625900,640900,668300,657500
0.948,1.014,0.948,664700,699900,674000,630200,709900,638800
0.971,1.01,0.984,664200,663100,665300,645200,669500,654600
1.491,1.554,1.462,664200,678500,733700,990200,1055000,1073000
0.961,1.016,1.008,664000,650400,668200,638100,661100,673600
1.019,1.008,1.052,663300,719500,702900,676000,725400,739600
1,1.107,1.084,663300,649800,673600,663600,719100,730200
0.989,0.991,1.02,663100,701600,671100,656100,695400,684600
0.933,1.035,0.968,662900,639600,669300,618700,662100,648100
0.995,1.005,1.115,662800,669400,658900,659500,672800,734700
1.03,1.045,1.084,662400,668900,673800,682000,699100,730200
0.972,1.005,0.965,662400,666300,665700,643600,669400,642500
0.97,1.018,0.992,662300,668900,672300,642700,680700,666800
0.999,0.961,0.992,662100,681800,640400,661800,655000,635200
0.948,1.033,1.001,661300,650800,667300,627000,672100,668000
1.238,1.276,1.274,660900,666600,661600,818300,850800,842700
1.018,0.975,0.957,660700,686100,689300,672400,669300,659700
1.084,1.051,0.986,660700,664600,684300,716100,698800,675000
0.986,1.04,1.034,660500,655400,644000,651300,681500,665800
0.977,0.97,0.981,660400,624700,654400,644900,606100,641800
1.018,1.039,1.028,659900,678800,693000,671800,705200,712500
0.944,0.862,0.872,659800,644600,599000,623100,555400,522500
1.014,1.039,0.981,659200,645600,692700,668400,671000,679800
1.002,0.99,0.995,659000,651100,645700,660500,644500,642800
1.07,0.949,0.986,658700,714600,671800,704600,677900,662200
0.948,0.906,1,658500,646600,640100,624400,585700,639900
0.959,0.984,1.061,658400,644100,648100,631600,634100,687400
0.962,0.999,1.046,658300,642700,631700,633500,642100,660900
1.363,1.451,1.364,658300,651000,647400,897300,944600,883300
1.476,1.472,1.479,657600,677100,712800,970800,997000,1054000
1.002,0.984,1.042,657600,694200,663700,658600,683100,691700
1.113,0.952,1.005,657500,727800,695500,731900,692700,698900
1.53,1.452,1.391,657300,684600,724800,1006000,993900,1009000
1.001,1.022,0.974,657100,646000,662700,657900,660000,645300
0.943,0.962,0.978,657100,650000,645000,619700,625200,630600
1.066,1.031,1.011,656800,660400,677900,700200,680800,685300
0.868,1.067,1.072,656700,572700,605300,569700,611100,649200
1.039,1.033,1.052,656400,663600,690900,681900,685800,726800
1.075,1.041,1.036,656400,669700,687000,705600,697400,711900
1.416,1.484,1.357,656000,623400,662300,928700,924900,898600
1.652,1.479,1.843,655500,735000,667300,1083000,1087000,1230000
0.956,0.95,0.992,655400,679800,686700,626700,646200,681200
1.299,1.348,1.337,655300,633600,655700,851000,853800,876600
0.987,0.96,1.015,655200,681400,639700,647000,654100,649400
1.013,1.039,1.007,655100,665500,682400,663700,691400,687100
1.063,1.064,0.999,655100,621200,648900,696100,660800,648300
0.97,1.041,1.062,655000,635600,638300,635500,661900,678100
0.912,1.119,1.033,655000,611300,649700,597600,684300,671200
1.115,1.027,1.145,654000,708300,666700,729200,727300,763300
0.971,1.024,0.962,653700,632000,644500,635000,647100,619700
0.995,0.95,0.992,653600,711500,683200,650200,676000,678100
0.994,0.995,0.989,653000,667900,657600,649300,664900,650100
1.01,0.993,1.121,652700,664600,639700,659100,660000,717100
1.027,1.099,0.962,652300,645500,657900,669800,709500,633000
1.338,1.248,1.297,652300,700900,680200,872500,874600,882200
1.004,1.02,1.008,652300,683600,653700,655200,697600,659100
1.001,0.984,1.043,652200,647400,630200,653100,637300,657200
0.971,0.966,1.038,652200,649400,621700,633500,627500,645600
0.991,0.995,1.05,651700,662400,643600,645600,659100,675600
1.036,1.07,1.005,651700,640700,641900,675400,685200,644900
1.013,1.017,1.012,651200,671100,671400,659700,682700,679400
1.03,1.107,1.029,651200,572300,650000,670500,633500,668600
0.971,1.021,1.008,650900,643800,638600,632000,657500,644000
0.957,0.985,1.039,650700,639600,636300,622900,630000,661300
1.477,1.502,1.437,650600,659300,663900,960900,990600,954000
0.955,1.069,1.023,650400,642600,663400,621400,687300,678800
1.032,0.99,0.958,650400,658500,662300,671000,651600,634400
1.064,1.06,1.073,650100,665900,666200,691800,705600,714900
0.976,1.021,1.003,649900,606500,609200,634500,619200,610900
1.035,1.01,0.985,649800,675900,688400,672400,682800,677700
1.42,1.451,1.483,649600,647400,640500,922700,939200,949800
0.988,0.878,0.989,649500,739400,675700,642000,648900,668400
1.004,0.97,1.093,648900,725000,636300,651400,703100,695300
1.388,0.957,0.996,648700,686700,677700,900300,657300,675100
1.028,0.961,0.954,648400,727100,720200,666400,698500,687200
1.398,1.475,1.494,648100,619300,623400,906400,913600,931500
0.959,1.034,1.012,648000,620600,636400,621700,641700,643900
1.009,1.02,1.02,647300,665900,664100,653200,679100,677700
1.03,1.031,0.981,647100,659600,659700,666900,680200,647100
0.978,0.973,1.028,647000,666200,654200,632600,648400,672700
1.066,0.993,1.061,647000,682900,660400,689600,678000,700700
0.929,1.018,0.943,646000,589900,590700,600000,600300,557200
0.961,1.016,1.046,645100,646300,640300,619700,656600,669800
1,0.978,0.97,644900,706000,695300,645100,690200,674500
1.028,1.018,0.999,644800,677900,710500,662800,690100,710100
1.016,1.165,1.105,644200,626000,620100,654400,729300,685300
0.979,0.982,0.998,644100,633200,626900,630300,621600,625800
0.994,1.047,1.009,644000,638300,649400,640000,668300,655000
1.05,1.011,0.864,644000,693800,747000,676100,701600,645600
1.069,1.226,0.938,644000,551100,646600,688500,675900,606600
0.937,0.867,1.053,643800,687600,619400,602900,596200,652400
1,1.074,0.98,643700,624500,669000,643500,670600,655700
0.917,0.935,1.004,642800,645100,598900,589800,603400,601400
0.969,1.034,0.987,642700,628600,634400,622700,650000,626400
0.964,1.072,1.003,642600,610400,645000,619200,654500,647100
1.006,1.048,1.016,642400,626100,677000,646100,656400,687700
0.964,1.005,1.025,642200,650300,653800,618900,653600,670400
0.98,1.018,1.003,642100,622200,645600,629500,633600,647600
0.942,0.973,0.947,642000,612300,625900,604600,595900,592800
0.978,0.959,0.985,641600,643700,650700,627800,617500,641000
1.352,1.288,1.294,641600,704300,718400,867400,907300,929400
0.971,1.07,1.004,641400,633200,651700,622500,677800,654000
0.965,1.072,0.973,641300,605000,638100,619100,648400,621000
1.138,0.995,1.31,641200,803100,652500,729600,799100,854500
1.28,1.447,1.421,641000,608300,600600,820800,880100,853500
0.988,0.924,1.041,640800,632800,618800,632900,584600,644200
0.987,1.046,0.945,640600,605900,642100,632400,634100,607000
0.979,1.002,0.997,640600,644700,611200,627000,646100,609200
0.995,0.972,0.993,640500,662300,661400,637500,643600,656600
0.955,1.009,0.999,640400,617900,615200,611700,623300,614500
0.969,1.02,1.006,639900,639600,637600,620000,652500,641400
1.18,1.541,1.708,639400,585200,608300,754500,901600,1039000
1,1.034,1.024,639100,631700,631100,638900,653100,646300
1.229,1.425,1.25,638800,591900,616800,785400,843500,771200
1.062,1.06,1.093,638700,648600,653300,678500,687700,714300
0.972,0.979,0.997,638700,673100,655200,620700,658800,653100
1.023,1.024,1.064,638600,642600,624300,653500,657900,664300
1.057,1.048,1.122,637700,663400,641900,674100,695400,720300
0.984,1.025,1.045,637700,665600,623600,627800,682100,651800
0.984,1.042,1,636200,631200,656000,625800,657500,656100
1.019,0.996,0.99,636200,656100,667600,648500,653200,661100
0.966,0.968,0.946,635800,647300,645600,614300,626400,610600
1.004,0.95,1.013,635800,658500,624700,638100,625800,632900
1.134,1.021,0.983,635600,681500,673100,720500,696000,661400
0.962,1.024,1.012,635300,621100,641500,611400,635900,649500
1.005,0.978,1.003,634800,646600,639200,638200,632200,640800
0.999,1.046,1.007,634800,637600,669100,633900,667100,674100
0.975,0.94,0.985,634800,639000,626500,618900,600800,616900
0.993,1.028,1.089,634800,629300,617800,630600,646600,672900
1.011,1.004,1.027,634700,640900,653400,641900,643400,671100
0.952,1.152,0.938,634700,630000,660300,604200,725700,619600
1.001,1.076,1.031,634600,639000,657800,635000,687300,677900
1.037,1.056,1.019,634300,647400,650400,657900,683800,662600
1.026,0.983,1.008,634000,659600,673400,650700,648100,678900
1.071,1.028,1.088,633500,622400,601100,678600,639700,653800
1.015,1.03,1.044,633300,642500,648900,642700,661500,677400
1.003,1.056,1.094,633000,614200,602600,635200,648700,659200
1.149,1.013,0.995,632900,636900,639800,727300,645500,636800
1.067,0.938,1.011,632800,675500,650700,675400,633500,657700
1.02,0.951,0.99,632600,665800,654300,645400,633300,647900
0.974,1.014,1.009,632400,634100,645900,615700,642700,651400
1.069,1.018,1.036,632300,649300,661100,676100,660900,684700
0.957,0.908,1.032,632200,698400,655600,604700,634200,676400
0.972,0.993,1.049,631300,623400,611300,613600,619000,641000
0.957,1.007,0.961,631300,636800,636300,604100,641500,611300
0.992,1.018,1.023,631200,626500,628500,626100,638000,642600
0.992,1.028,1.012,631200,630600,635600,626200,648300,643300
1.003,1.014,0.944,631100,617200,645300,632800,625600,609300
0.973,1.007,0.962,630700,609700,630600,613500,614100,606600
0.996,1.034,1.011,630500,629700,649800,627800,651000,657200
1.024,1.055,1.013,630500,642400,678700,645900,677400,687800
1.016,1.041,1.037,630200,654800,697800,640500,681900,723900
1.362,1.409,1.526,630100,633700,602200,858200,892800,918600
0.992,1.007,0.925,629900,635000,636300,624700,639500,588600
0.976,0.963,0.957,629800,660700,640200,614900,636300,612500
1.003,1.056,1.052,629600,634400,631600,631600,670300,664700
1.005,1.048,0.995,629300,627200,653800,632500,657300,650400
1.014,1.006,1.04,629000,634900,608000,637700,638500,632200
1.389,1.395,1.429,628900,655400,605800,873800,914100,865400
0.933,1.005,0.989,628600,630300,590600,586500,633700,583800
1.032,0.977,1.039,628400,633800,636600,648500,619100,661300
0.999,0.994,0.996,628400,676800,684100,628000,672900,681100
0.958,1.022,0.988,628100,601300,629200,601600,614300,621600
0.988,1.05,1.008,628000,613300,620000,620500,643700,624900
0.981,0.996,0.935,627900,645200,642800,616100,642900,601100
1.042,0.983,1.031,627900,664400,667600,654100,653400,688500
0.998,1.047,0.981,627800,645200,656000,626300,675500,643800
1.799,1.689,1.588,627300,751200,699300,1129000,1269000,1111000
1.12,1.034,0.998,627100,701700,700300,702100,725800,698700
0.936,1.061,1.048,626500,599200,640300,586700,635600,671000
1.521,1.619,1.485,626200,626500,655000,952300,1014000,972800
0.969,0.988,0.957,625900,626400,628300,606600,619100,601500
0.966,0.997,0.996,625800,632800,634600,604800,631200,632000
1.055,1.017,1.036,625700,638100,666600,660200,648900,690400
1.246,1.003,1.36,625500,820800,642900,779400,823000,874400
1.128,1.002,1.009,625100,662400,647500,704900,663900,653200
1.001,0.947,1,625100,657400,628500,626000,622800,628700
1.328,1.314,1.444,624500,640000,597200,829500,841100,862600
1.012,0.987,1.061,624400,640400,608000,631700,632300,645100
0.98,1.036,1.024,624300,608800,633700,611600,630500,648700
1.071,1.026,1.042,624100,659300,662100,668600,676200,690100
1.046,0.989,1.009,623700,637100,618000,652500,630400,623300
0.898,0.985,1.008,623700,592700,580000,560300,583600,584500
0.995,1.024,1.044,623400,629100,622900,620100,644200,650200
0.994,0.972,0.992,623100,625300,612900,619600,607900,608100
0.977,1.028,0.935,623000,637900,685700,608500,655900,641200
1.508,1.465,1.436,622700,653400,647800,939000,957200,930400
0.996,0.961,1.042,622500,634700,616800,620200,609800,642900
0.913,1.071,1.057,622400,623800,627300,568000,668100,663300
0.985,0.948,1.012,622200,640600,609500,612800,607600,616600
1.484,1.361,1.318,621900,674600,674700,923000,918300,889400
1.186,0.976,1.134,621900,720700,695300,737400,703500,788100
0.943,0.964,0.958,621700,621200,614700,586300,598600,589000
1.443,1.51,1.482,621500,606000,620200,896600,915100,919200
1.109,1.018,0.977,621200,644700,690800,688800,656200,674600
1.664,1.621,1.689,621100,658900,705500,1034000,1068000,1192000
1.03,0.99,1.007,620800,655500,651800,639400,649000,656300
0.953,0.904,0.937,620700,634000,603300,591200,573100,565600
0.993,1.017,0.985,620100,600700,605400,615400,611200,596600
0.967,1.01,1.026,620000,617500,605000,599700,623600,620500
1.056,0.94,1.02,619800,685300,655700,654800,644100,668700
0.961,0.973,1.011,619700,591200,617000,595800,575100,623500
1.274,1.414,1.347,619600,606500,631200,789500,857600,850100
1.005,1.001,1.004,619400,646900,627400,622400,647500,630200
1.009,0.99,1.025,619100,640000,618800,624500,633800,634000
1.521,1.557,1.497,619100,623300,625000,941800,970300,935800
0.985,0.91,0.982,618600,630200,611300,609500,573200,600400
1.008,1.009,1.033,617900,640000,634600,622700,645800,655800
0.943,1.005,1.003,617700,595900,589300,582600,599200,591000
0.968,1.108,1.044,617500,575100,636700,597900,637400,664800
1.018,1.04,1.025,617400,627900,635400,628600,653100,651500
0.971,1.085,1.005,617000,599500,630000,599200,650300,633300
1.038,1.043,0.964,617000,620900,636000,640200,647600,612800
1.671,1.706,1.732,616800,622400,617500,1031000,1062000,1070000
1.549,1.677,1.638,616300,590300,633100,954800,989700,1037000
1.196,1.225,1.277,616200,608900,600500,737200,745800,767100
0.994,0.963,0.947,615900,631700,625300,612000,608700,592200
0.995,1.079,0.991,615900,603300,635700,613100,651000,630300
0.949,1.037,1.069,615500,632100,602200,583900,655700,643900
1.057,0.922,1.117,615300,677500,654500,650400,624800,731200
1.023,1.032,1.09,615200,630200,603600,629300,650400,657800
1.016,0.986,1.018,615100,629400,631400,624600,620400,642800
1.304,1.366,1.453,615000,600600,579400,802000,820700,841600
1.014,0.962,0.934,614900,655100,667700,623500,630200,623400
1.768,1.784,1.736,614800,617000,633900,1087000,1101000,1100000
1.041,1.155,1.135,614600,625300,683800,639500,722100,776100
0.987,1.161,1.112,614500,606200,684400,606700,703600,761400
0.992,0.895,1.009,614500,686200,623600,609900,614200,629100
0.948,1.102,1.065,614000,599900,615400,582300,660800,655100
0.971,0.949,1.039,613900,633900,591800,596300,601600,614800
0.98,1.039,0.998,613800,600100,607800,601300,623700,606600
0.955,1.065,0.981,613700,574700,590900,586200,612300,579700
0.975,1.004,1.017,613300,646600,644200,597800,649300,655100
1.049,0.993,0.993,612900,652400,651300,642700,647700,646500
0.992,1.046,0.991,612900,625900,642800,608100,654600,637000
0.977,1.019,0.968,612800,601500,619300,598700,612900,599300
0.961,1.01,1.031,612300,610900,598000,588500,616900,616700
0.983,1.087,1.012,612100,599000,601900,602000,650800,608900
1.429,1.389,1.466,612000,661500,616200,874600,918800,903700
0.979,1.041,1.04,612000,595600,610000,599300,620300,634100
1.021,0.982,1.018,611800,622100,602400,624600,610900,613000
1.051,1.016,1.056,611700,659500,642800,642600,670200,679000
0.975,0.801,0.997,611300,706500,582000,595700,565700,580300
1.005,0.975,1.073,611000,619200,595200,614100,603600,638800
1.054,1.046,1.055,610700,599900,607200,644000,627400,640800
0.973,0.972,1.024,610700,608300,621900,594400,591200,636800
0.979,0.99,1.005,610300,599100,591800,597700,593200,594800
1.013,1.026,0.929,610200,637400,632900,617900,654200,588000
0.958,0.913,1.106,609800,616900,567300,584400,563000,627600
0.984,1.013,1.019,609600,601600,600900,600000,609200,612200
1.118,0.954,1.02,609400,707700,673300,681100,674900,686500
0.985,1.007,1.019,609000,602100,608200,599700,606100,619700
0.963,0.99,1.029,608800,585200,588400,586200,579300,605600
0.998,1.086,1.032,608800,599300,624600,607800,650800,644500
0.999,0.997,1,608400,589200,612700,607600,587200,612800
0.944,1.042,0.98,608400,575900,598900,574400,600200,586900
1.525,1.577,1.612,608200,625300,612600,927500,986100,987600
1.515,1.519,1.634,608200,580600,570700,921500,881700,932600
0.988,1.003,1.005,608100,592000,584900,600900,593800,588000
1.048,1.063,1.042,607700,633100,650300,636600,673200,677300
0.963,1.015,1.031,607200,597600,591500,585000,606300,610000
1.123,1.149,1.134,607100,602400,636000,681500,692300,721000
1.098,1.1,1.126,607000,624500,625400,666500,687200,704200
1.014,1.019,1.055,606800,600000,602000,615000,611200,635300
0.985,1.048,1.054,606700,598800,615800,597600,627700,649300
0.99,1.013,1.013,605900,615100,618100,599600,623200,626200
1.051,1.013,0.972,605800,673700,727000,636500,682300,706600
0.941,1.046,1.064,605600,578500,568700,570100,605200,605200
0.96,1.044,1.032,605600,596900,595600,581600,623400,614400
0.998,1.149,1.031,605500,634800,796500,604400,729200,821200
1.295,1.413,1.361,605200,620100,616200,783900,876100,838400
0.995,1.025,1.05,605000,626900,629500,601700,642700,661200
0.999,0.963,1.017,604900,635900,601400,604200,612600,611600
1.029,1.029,1.04,604700,625100,624500,622500,643000,649400
0.988,1.064,1.029,604700,567200,600100,597500,603600,617400
1.064,1.011,1.071,604600,641800,641200,643400,648900,687000
0.963,1.025,0.964,604500,580300,589400,582100,594900,568100
0.986,1.006,1.152,604000,594000,560700,595700,597500,646100
0.941,0.909,0.666,603800,688000,946800,568400,625100,630500
1.216,0.91,0.99,603700,662400,638500,734300,602900,632400
1.009,1.029,1.005,602700,594400,609900,608200,611400,613200
1.001,1.023,1.024,602600,602600,610700,603400,616600,625500
1.029,0.844,0.907,602600,615600,604200,620300,519500,548100
1.014,0.987,1.07,602000,621600,619800,610300,613500,663100
0.952,1.045,1.038,601800,585300,571000,572700,611500,592800
1.002,1.243,0.899,601700,516000,636400,602900,641500,571900
0.946,1,1.06,601600,592700,575400,568900,592900,609600
0.982,1.075,0.989,601300,576000,614300,590400,619400,607600
0.938,1.013,1.079,601000,588000,587900,563900,595900,634200
1.03,1.029,1.1,600900,606400,577500,618900,624000,635400
1.002,0.978,1.003,600400,601600,593200,601500,588200,595000
0.942,1.017,1.06,600400,630300,614100,565700,640900,651100
1.014,0.967,0.974,600300,623600,625900,608900,603000,609400
0.933,1.052,1.038,600300,589500,582700,560100,620400,605000
0.985,1.008,1.019,600200,600300,594400,591500,605200,605800
1.074,0.981,0.956,600000,647800,655900,644400,635300,627200
1.045,1.052,0.999,599900,606100,663800,626900,637500,663100
1.022,1,1.011,599600,609100,602500,612700,608900,609100
0.976,0.968,0.968,599600,610000,600700,585000,590800,581800
1.003,1.167,1.046,599600,555000,586800,601200,647900,613800
0.97,1.058,0.972,599000,586000,638300,581300,620000,620700
0.955,1.01,0.972,598800,587400,608200,571800,593000,591200
0.987,0.997,1.023,598700,618200,614500,590700,616300,628500
1.029,0.93,1.041,598700,676600,629000,616200,629400,654500
0.968,0.977,1.038,598200,591700,574300,578900,578300,595900
0.968,0.974,1.071,598200,618600,581000,578800,602700,622400
0.948,0.954,1.015,598100,616800,589800,566900,588500,598600
0.993,1.043,0.995,597800,611400,626500,593500,637900,623100
1.001,1.035,0.958,597500,605000,601400,598100,626200,576400
1.33,1.474,1.35,597400,615900,708900,794600,907900,956700
1.099,1.087,0.981,597200,624700,656100,656400,678700,643800
1.125,1.179,1.124,597000,565300,571200,671400,666200,642100
0.968,0.995,1.059,596900,559600,561800,577600,556800,594800
1.504,1.462,1.503,596800,632800,616400,897600,925000,926500
0.985,1.055,0.987,596600,594200,609200,587500,626700,601500
1.153,0.985,1.008,596300,650400,675100,687700,640600,680500
0.989,1.027,1.025,596200,598600,602300,589800,614800,617200
0.943,1.071,1.007,596100,600500,619400,562000,643200,624000
1.084,1.108,1.121,595800,629900,673200,645700,698000,754300
0.964,0.931,1.033,594800,623900,569100,573300,580700,587700
0.97,1.017,0.987,594800,593300,587200,576900,603100,579400
0.969,1.014,1.065,594700,575100,598500,576500,583100,637300
1.031,1.017,1.017,594600,605100,588500,613200,615600,598400
0.996,1.076,0.952,594600,568000,597700,592500,611000,569100
1.018,1.08,1.053,594600,595200,588100,605500,643000,619400
0.977,1.164,1.093,594600,560000,607800,580700,652000,664400
1.036,1.049,0.974,594100,608400,651500,615600,638000,634500
1.006,0.966,0.971,593500,604100,602500,597200,583300,585200
0.978,0.988,1.104,593500,610000,543700,580600,602700,600000
0.987,0.942,1.007,593100,622700,611600,585700,586400,615900
1.024,1.005,1,592900,624700,630000,607400,627700,630200
1.45,1.503,1.58,592600,572700,543100,859500,860900,858400
1.278,1.439,1.382,592500,589900,590000,757400,848900,815100
0.99,1.037,0.892,592200,619900,640100,586100,642800,571200
0.955,0.676,1.102,592100,885800,616800,565200,598800,680000
0.956,1.031,0.989,592000,596300,594700,565800,614500,588300
1.014,1.11,0.964,591100,585200,615300,599400,649900,593000
1.001,0.994,1.15,591000,607500,586000,591500,603900,674000
1.375,1.447,1.443,590500,603000,623500,811600,872400,899700
1.049,1.087,1.081,590400,591100,588600,619100,642700,636100
0.987,0.954,0.962,590400,626900,598900,582700,598200,575900
0.993,1.013,0.996,590300,588800,604400,586100,596700,602200
0.987,0.971,0.982,590000,596900,593900,582300,579400,583200
1.001,0.998,1.064,589800,608200,594100,590100,607000,631900
0.918,1.007,0.976,589600,561700,568600,541500,565600,555100
0.959,1.039,1.033,589400,591000,608100,565200,614100,628000
0.971,0.982,1.05,588400,637700,605300,571100,626500,635600
1.616,1.618,1.71,588100,572400,574300,950400,926000,981900
1.239,1.221,1.172,587700,611100,625800,728200,746100,733500
0.958,1.023,1.057,587600,585500,580600,563000,598700,613500
0.983,1.023,1.042,587000,592700,596400,577200,606600,621500
1.407,1.619,1.441,587000,547700,583300,826100,886900,840700
0.981,0.943,0.882,586700,634400,646500,575700,598200,570100
0.981,1.047,1.01,586400,586300,562700,575400,613800,568600
0.995,0.958,1.069,586400,645300,598300,583700,618100,639800
0.935,0.843,0.908,585800,629000,604900,548000,530200,549500
0.97,1.044,1.018,585400,577000,599100,567700,602300,609900
1.526,1.567,1.592,585200,575400,589900,893200,901500,939200
0.896,1.019,0.905,585200,451600,511500,524400,460000,462900
1.032,1.107,1.083,584900,596700,630200,603500,660300,682300
0.955,1.017,1.051,584700,596500,583600,558500,606800,613400
1.028,1.011,1.041,584700,581300,584900,601100,587800,608800
1.026,1.017,1.004,584500,598000,608800,599900,608300,611100
1.062,1.164,1.129,584400,594000,635500,620800,691400,717500
0.986,1.115,1.069,584000,545800,535900,575700,608700,573000
1.008,1.005,1.066,583800,598000,561400,588300,601200,598700
0.971,1.001,1.015,583500,577000,592400,566600,577700,601600
1.266,1.352,1.37,583300,588700,589200,738700,796100,807100
1.042,1.117,1.178,583200,594000,579600,607600,663400,682500
1.008,0.922,0.973,583000,595300,611000,587800,549000,594400
1.023,1.095,0.979,583000,604400,634600,596500,661800,621300
1.041,1.066,1.053,582800,590300,603800,606900,629400,636100
0.926,1.029,0.988,581800,547100,559200,538500,563200,552600
1.008,1.137,1.005,581600,539600,588200,586400,613500,590800
0.987,1.025,0.997,581400,565100,577600,573600,579300,575800
1.027,1.012,0.989,581200,601900,632900,597000,609000,625900
0.992,0.977,0.953,581200,599100,603000,576800,585600,574800
1.028,1.035,1.04,581100,602300,617000,597700,623400,641500
0.952,0.987,1.007,580700,566700,548400,553100,559300,552500
0.999,0.994,0.949,580600,612800,623400,580100,609000,591600
1.324,1.504,1.384,580600,547500,567600,768600,823300,785300
0.851,1.012,0.944,580300,539100,585300,494100,545700,552400
0.943,1.015,1.028,580200,554000,555100,547300,562600,570600
1.064,1.106,1.148,580000,567800,541900,617300,628200,622100
0.94,0.98,1.004,579900,538400,545500,544900,527500,547800
1.005,1.041,0.976,579800,586500,600300,583000,610600,586100
1.088,1.07,1.03,579400,600000,627200,630100,641900,646100
1.019,1.04,1.031,579300,572500,591900,590100,595400,610300
1.008,1.054,1,578800,598500,614000,583200,631000,614100
1.04,1.028,1.002,578400,578900,583000,601600,595100,584200
0.92,1.069,1.035,578200,541300,537500,532100,578400,556600
1.043,0.963,1.035,578100,622700,593900,602800,599700,614500
1.025,1.026,1.002,578000,593400,604400,592400,608900,605500
0.955,1.002,1.038,577800,573200,584600,551900,574500,606600
1.01,0.97,1.02,577800,611100,577100,583500,593100,588500
1.038,0.964,0.963,577700,629300,592000,599600,606800,570200
1.471,1.46,1.554,577200,597100,580900,849000,871800,902500
1.003,1.082,1.064,577200,556900,577400,578700,602500,614100
1.006,1.045,0.96,576900,553800,604900,580500,578500,580400
0.974,0.927,0.95,576900,592000,589300,561900,549100,559600
1.007,1.067,1.041,576900,581800,553800,581000,620600,576300
0.977,1.067,1.002,576400,568100,585600,563000,606100,586600
1.458,1.44,1.463,576400,593300,589100,840600,854200,861800
0.968,1.061,1.033,576000,552600,581700,557300,586300,601200
0.95,1.035,1.001,576000,542500,531500,547200,561600,531900
0.976,0.99,1.014,575800,575600,555600,562100,569700,563500
0.955,1.029,1.002,575600,572500,581100,549500,589000,582400
1.424,1.445,1.572,575300,576900,587300,819100,833600,923300
0.97,1.002,0.978,575300,560800,583300,558100,561900,570300
1.596,1.545,1.524,575100,586700,592600,917700,906300,903100
0.864,0.978,1.05,574600,554100,520000,496200,542000,545800
1.046,1.046,1.005,574300,586000,587700,600400,613100,590800
1,1.053,0.996,574200,563300,580500,574100,593300,578200
0.965,0.969,1.048,574100,592400,588900,554100,573900,617200
0.994,1.015,0.994,573900,575100,590200,570600,583400,586700
0.988,1.047,1.027,573600,576800,588300,566800,604000,604300
0.982,1.002,0.906,573600,549300,579700,563000,550400,525300
0.964,1.032,0.977,573100,571500,585400,552400,589800,571700
1.5,1.391,1.453,573000,612000,582600,859500,851300,846600
1.016,1.04,1.026,572900,595900,606300,582300,620000,622100
0.909,1.053,1.065,572600,550500,536600,520500,579600,571400
1.011,0.979,1.093,572600,584800,583600,578700,572400,637800
0.905,1.05,1.022,572300,561800,527500,517900,590200,539200
0.984,0.976,1.003,572200,581900,564200,563200,568200,565700
0.921,0.958,0.982,572200,572900,559400,527000,548600,549100
0.92,0.948,1.006,572200,561000,541200,526200,531500,544600
0.935,1.064,0.988,572100,528800,557200,534800,562600,550600
1.025,1.073,1.008,571500,572400,582100,586000,614400,587000
0.999,0.991,1.02,571400,636700,552900,570900,631200,563900
1.017,1.039,1.057,571300,565100,582400,580900,587100,615700
0.987,1.095,1.048,571000,557400,566800,563700,610300,593700
1.029,1.004,1.048,570700,606400,603200,587100,608900,632400
0.97,1.056,1.047,570400,566100,580300,553400,597900,607300
0.959,1.042,0.962,570200,544400,585300,547100,567000,563100
1.033,1.06,0.978,570200,576700,581900,589200,611400,569300
0.991,0.996,0.947,570200,561200,577200,564800,558800,546700
0.971,0.963,0.956,570100,575800,549000,553500,554500,524600
0.968,1.034,1.096,570000,561800,593100,551600,580800,649700
1,1.064,1.027,569900,549600,575700,569700,584800,591500
1.041,1.027,1.053,569800,589900,570100,593100,606000,600600
0.963,0.988,1.013,569600,565800,566300,548800,559200,573600
0.974,0.923,1.079,569600,608600,551600,554900,561500,595300
1.055,1.018,1.013,569600,590300,583900,601100,600900,591700
0.998,1.005,1.107,569500,554900,577600,568400,557800,639400
